token,token_lower,tb_key,status,match_type
Archiviste,archiviste,,removed_known_word,dictionary_form
Archère,archère,,removed_known_word,dictionary_form
Archéologue,archéologue,,removed_known_word,dictionary_form
Arcie,arcie,map.name.57017863.name,kept_neologism,
Arcox,arcox,object.16646.name,kept_neologism,
Arcs,arcs,,removed_known_word,dictionary_form
Arculotté,arculotté,object.14590.name,kept_neologism,
Arde,arde,,removed_known_word,dictionary_form
Ardent,ardent,,removed_known_word,dictionary_form
Ardentées,ardentées,spell.7917.name,kept_neologism,
Ardier,ardier,npc.1236.name | npc.2453.name,kept_neologism,
Ardoiz,ardoiz,object.13206.name,kept_neologism,
Ardonite,ardonite,object.12728.name,kept_neologism,
Arecule,arecule,object.2962.name,kept_neologism,
Aredarag,aredarag,object.4081.name,kept_neologism,
Arefaka,arefaka,object.3976.name,kept_neologism,
Aregeto,aregeto,object.4649.name,kept_neologism,
Areji,areji,object.6110.name,kept_neologism,
Aremofa,aremofa,object.2982.name,kept_neologism,
Arene,arene,"map.name.117440512.name | map.name.117440514.name | map.name.117440516.name | map.name.117440770.name | map.name.117441536.name | map.name.117441538.name | map.name.117441540.name, map.name.117442052.name | map.name.117441794.name",kept_neologism,
Arepo,arepo,monster.789.name,kept_neologism,
Ares,ares,,removed_known_word,dictionary_form
Argent,argent,,removed_known_word,dictionary_form
Argento,argento,taxcollector.firstname.6.value,kept_neologism,
Argenté,argenté,,removed_known_word,dictionary_form
Argentés,argentés,,removed_known_word,dictionary_form
Argie,argie,object.4381.name,kept_neologism,
Aria,aria,,removed_known_word,dictionary_form
Aricie,aricie,"document.444.author, object.17506.name, npc.2990.name",kept_neologism,
Aride,aride,,removed_known_word,dictionary_form
Arietta,arietta,npc.847.name,kept_neologism,
Arirugu,arirugu,object.6404.name,kept_neologism,
Aris,aris,npc.1960.name | quest.1240.name,kept_neologism,
Aritem,aritem,object.5776.name,kept_neologism,
Arkaillou,arkaillou,"object.15350.name | object.15351.name | object.15352.name | object.15492.name | object.15493.name | object.15510.name | object.15810.name, object.15478.name | object.16009.name | object.16010.name",kept_neologism,
Arkamètre,arkamètre,object.15353.name,kept_neologism,
Arkanneau,arkanneau,object.15383.name,kept_neologism,
Arlecoquine,arlecoquine,document.126.author,kept_neologism,
Arlecrocs,arlecrocs,spell.4375.name,kept_neologism,
Arlette,arlette,,removed_known_word,dictionary_form
Armando,armando,,removed_known_word,dictionary_form
Arme,arme,,removed_known_word,dictionary_form
Armel,armel,,removed_known_word,dictionary_form
Armes,armes,,removed_known_word,dictionary_form
Armistice,armistice,,removed_known_word,dictionary_form
Armoise,armoise,,removed_known_word,dictionary_form
Armure,armure,,removed_known_word,dictionary_form
Armurino,armurino,object.17188.name,kept_neologism,
Armurivante,armurivante,"object.19307.name | ride.model.101.name, object.19305.name",kept_neologism,
Armurée,armurée,,removed_known_word,dictionary_form
Armutin,armutin,object.13925.name | object.14102.name | object.14112.name | object.14122.name,kept_neologism,
Armutins,armutins,"achievement.objective.2723.name, achievement.912.name | monster.race.106.name, spelltype.336.title | quest.1322.name, achievement.objective.2771.name",kept_neologism,
Armécréante,armécréante,"spelltype.731.title, monster.4444.name",kept_neologism,
Armée,armée,,removed_known_word,dictionary_form
Arna,arna,npc.2357.name,kept_neologism,
Arnaque,arnaque,,removed_known_word,dictionary_form
Arnul,arnul,"npc.4311.name, object.20093.name",kept_neologism,
Arodarh,arodarh,object.4109.name,kept_neologism,
Aroid,aroid,npc.4637.name,kept_neologism,
Aroinite,aroinite,object.3824.name,kept_neologism,
Arouz,arouz,npc.1771.name | quest.1073.name,kept_neologism,
Aroxem,aroxem,object.5492.name,kept_neologism,
Arpone,arpone,object.12386.name | object.18965.name,kept_neologism,
Arrache-tête,arrache-tête,spell.7889.name,kept_neologism,
Arracheur,arracheur,,removed_known_word,dictionary_form
Arrieta,arrieta,npc.3394.name,kept_neologism,
Arrivée,arrivée,,removed_known_word,dictionary_form
Arrière,arrière,,removed_known_word,dictionary_form
Arriéré,arriéré,,removed_known_word,dictionary_form
Arrêt,arrêt,,removed_known_word,dictionary_form
Art,art,,removed_known_word,dictionary_form
Artefact,artefact,,removed_known_word,dictionary_form
Artempeth,artempeth,monster.482.name,kept_neologism,
Arthur,arthur,,removed_known_word,dictionary_form
Artifice,artifice,,removed_known_word,dictionary_form
Artifoux,artifoux,spell.4809.name,kept_neologism,
Artifouxier,artifouxier,document.454.author | npc.2571.name | npc.2577.name,kept_neologism,
Artilleur,artilleur,,removed_known_word,dictionary_form
Artisan,artisan,,removed_known_word,dictionary_form
Artisans,artisans,,removed_known_word,dictionary_form
Artok,artok,npc.278.name,kept_neologism,
Arty,arty,npc.2166.name | npc.90.name | object.778.name,kept_neologism,
Arucocu,arucocu,object.4211.name,kept_neologism,
Aruhes,aruhes,object.3917.name,kept_neologism,
Arumet,arumet,object.19599.name,kept_neologism,
Arurev,arurev,object.3186.name,kept_neologism,
Aruri,aruri,object.3714.name,kept_neologism,
Aruta,aruta,object.2937.name,kept_neologism,
Arzel,arzel,taxcollector.firstname.5.value,kept_neologism,
Arzhael,arzhael,taxcollector.firstname.10.value,kept_neologism,
Arzurith,arzurith,taxcollector.firstname.11.value,kept_neologism,
Arène,arène,,removed_known_word,dictionary_form
Asacare,asacare,object.5558.name,kept_neologism,
Asatucos,asatucos,object.3802.name,kept_neologism,
Ascension,ascension,,removed_known_word,dictionary_form
Asehoca,asehoca,object.3318.name,kept_neologism,
Asfog,asfog,npc.1286.name | npc.2049.name,kept_neologism,
Ashi-magari,ashi-magari,monster.2976.name,kept_neologism,
Ashvey,ashvey,npc.1780.name | quest.1082.name,kept_neologism,
Asid,asid,npc.1669.name | npc.1768.name | quest.1028.name,kept_neologism,
Aspir'nenfan,aspir'nenfan,spell.882.name,kept_neologism,
Aspirant,aspirant,,removed_known_word,dictionary_form
Aspirante,aspirante,,removed_known_word,dictionary_form
Aspirateur,aspirateur,,removed_known_word,dictionary_form
Aspiration,aspiration,,removed_known_word,dictionary_form
Aspiwation,aspiwation,spell.3795.name,kept_neologism,
Ass'Tik,ass'tik,object.9725.name | object.9849.name,kept_neologism,
Assacre,assacre,object.9176.name,kept_neologism,
Assaillant,assaillant,,removed_known_word,dictionary_form
Assaisonnement,assaisonnement,,removed_known_word,dictionary_form
Assassin,assassin,,removed_known_word,dictionary_form
Assassinat,assassinat,,removed_known_word,dictionary_form
Assassine,assassine,,removed_known_word,dictionary_form
Assaut,assaut,,removed_known_word,dictionary_form
Assbad,assbad,object.19545.name | object.19547.name | object.19549.name,kept_neologism,
Asse,asse,,removed_known_word,dictionary_form
Asselo,asselo,npc.1372.name | object.11906.name | object.12055.name | object.12056.name,kept_neologism,
Assembler,assembler,,removed_known_word,dictionary_form
Assembricolage,assembricolage,spell.10473.name,kept_neologism,
Asservis,asservis,,removed_known_word,dictionary_form
Asservissement,asservissement,,removed_known_word,dictionary_form
Assimilation,assimilation,,removed_known_word,dictionary_form
Assin,assin,npc.4120.name | object.7161.name,kept_neologism,
Assistant,assistant,,removed_known_word,dictionary_form
Assistante,assistante,,removed_known_word,dictionary_form
Asslan,asslan,object.19551.name,kept_neologism,
Assoiffé,assoiffé,,removed_known_word,dictionary_form
Assommant,assommant,,removed_known_word,dictionary_form
Assommante,assommante,,removed_known_word,dictionary_form
Assommoir,assommoir,,removed_known_word,dictionary_form
Assouplissant,assouplissant,,removed_known_word,dictionary_form
Assutra,assutra,object.323.name,kept_neologism,
Assèchement,assèchement,,removed_known_word,dictionary_form
Astaroth,astaroth,taxcollector.firstname.12.value,kept_neologism,
Astirite,astirite,"map.name.97258001.name, map.name.97259023.name, map.name.97259025.name, map.name.97256977.name, map.name.97256975.name, map.name.97257999.name, map.name.97260047.name, map.name.97255951.name, map.name.97261071.name, map.name.97255953.name | npc.4010.name | npc.4012.name",kept_neologism,
Astirout,astirout,npc.1651.name | quest.1008.name,kept_neologism,
Astokum,astokum,object.3412.name,kept_neologism,
Astotul,astotul,object.5868.name,kept_neologism,
Astragale,astragale,,removed_known_word,dictionary_form
Astral,astral,,removed_known_word,dictionary_form
Astrale,astrale,,removed_known_word,dictionary_form
Astres,astres,,removed_known_word,dictionary_form
Astrocoiffe,astrocoiffe,object.1090.name | object.8898.name,kept_neologism,
Astromagique,astromagique,object.13332.name | object.13350.name | object.13351.name | object.13352.name | object.13353.name,kept_neologism,
Astrub,astrub,"achievement.1330.name, achievement.objective.3953.name | achievement.1346.name, achievement.objective.3992.name, world.subarea.847.name | achievement.340.name, world.subarea.98.name, achievement.1342.name | achievement.359.name | achievement.360.name, achievement.objective.2325.name, world.subarea.100.name | achievement.587.name | achievement.588.name, achievement.objective.1512.name | achievement.589.name | achievement.category.45.name, map.name.155845639.name, world.area.18.name, achievement.category.37.name, object.type.133.name, achievement.category.80.name, document.273.title, quest.category.3.name | achievement.objective.1349.name | achievement.objective.1480.name | achievement.objective.1498.name | achievement.objective.1513.name | achievement.objective.1742.name | achievement.objective.2320.name, world.subarea.96.name, achievement.344.name | achievement.objective.2323.name | achievement.objective.2324.name | achievement.objective.3796.name, quest.4282.name | achievement.objective.3938.name, quest.4664.name | achievement.objective.3980.name, achievement.1340.name, achievement.339.name, achievement.objective.2315.name | achievement.objective.3982.name, achievement.objective.2316.name | achievement.objective.4605.name, achievement.objective.4603.name | document.184.title | document.361.title | document.380.title | document.489.title | hint.2827.name | hint.3330.name, hint.3467.name | hint.3418.name | hint.3497.name | hint.3509.name | hint.3525.name, hint.3521.name, hint.3519.name, hint.3529.name, hint.3531.name, hint.3527.name, hint.3523.name | house.model.11026.desc | house.model.11040.desc | house.model.11049.desc, house.model.11072.desc, house.model.11036.desc | house.model.271.name, house.model.364.name, house.model.270.name, house.model.272.name, house.model.362.name, house.model.363.name | house.model.275.name, house.model.368.name, house.model.367.name, house.model.366.name, house.model.276.name, house.model.274.name, house.model.365.name, house.model.273.name | house.model.278.name, house.model.277.name, house.model.370.name, house.model.369.name | house.model.279.name, house.model.280.name | map.name.129500162.name, map.name.129500164.name, map.name.129500166.name, map.name.129501188.name, map.name.129501190.name, map.name.129501186.name | map.name.148635652.name | map.name.150208512.name | map.name.150208770.name | map.name.150211584.name, hint.3457.name | map.name.150340608.name | map.name.150341636.name, map.name.150341634.name | map.name.150341638.name | map.name.83887104.name | monster.3739.name, spelltype.123.title | monster.race.115.name | monster.race.135.name | npc.1220.name | npc.1503.name | npc.2616.name | npc.2640.name, npc.2642.name, npc.2644.name, npc.2646.name, npc.2638.name | npc.2884.name | npc.4006.name | npc.4026.name | npc.547.name | npc.548.name | npc.552.name | npc.553.name | npc.554.name | npc.555.name | npc.557.name | npc.560.name | npc.561.name | npc.562.name | npc.563.name | npc.603.name, npc.527.name, npc.525.name, npc.528.name, npc.526.name | object.16868.name | object.16870.name | object.16872.name | object.17498.name | object.19370.name | object.19755.name | object.19759.name | object.6857.name | object.6863.name | object.6886.name | object.type.229.name | quest.4644.name, achievement.objective.3933.name | quest.4674.name, achievement.objective.3950.name | quest.4680.name, achievement.objective.3937.name | quest.category.757.name | spelltype.122.title | spelltype.134.title | spelltype.141.title, achievement.objective.2318.name, achievement.342.name | spelltype.201.title | spelltype.418.title | title.343.female | title.343.male | world.subarea.335.name, spelltype.135.title | world.subarea.854.name, map.name.146016001.name, achievement.objective.2317.name, achievement.1344.name, world.subarea.95.name, achievement.objective.3984.name, world.area.58.name, achievement.341.name | world.subarea.97.name, achievement.1348.name, achievement.345.name, achievement.objective.3988.name, achievement.objective.2321.name | world.subarea.99.name, achievement.objective.3994.name, spelltype.417.title, achievement.1354.name",kept_neologism,
Astrubien,astrubien,object.19340.name,kept_neologism,
Astrubienne,astrubienne,object.19843.name | spell.2438.name,kept_neologism,
Astrubiennes,astrubiennes,achievement.objective.1354.name | object.19879.name | object.19881.name | object.19883.name,kept_neologism,
Astrubiens,astrubiens,achievement.objective.1471.name,kept_neologism,
Astucieux,astucieux,,removed_known_word,dictionary_form
Asuo,asuo,npc.3246.name,kept_neologism,
Ataibarra,ataibarra,spell.8835.name,kept_neologism,
Ataje,ataje,object.5706.name,kept_neologism,
Atake,atake,object.2990.name,kept_neologism,
Atameratsu,atameratsu,npc.3374.name,kept_neologism,
Ataraxie,ataraxie,,removed_known_word,dictionary_form
Atatimos,atatimos,object.3631.name,kept_neologism,
Atecuci,atecuci,object.3911.name,kept_neologism,
Ateketo,ateketo,object.5285.name,kept_neologism,
Atelier,atelier,,removed_known_word,dictionary_form
Ateliers,ateliers,,removed_known_word,dictionary_form
Atemelel,atemelel,object.4815.name,kept_neologism,
Athanor,athanor,,removed_known_word,dictionary_form
Athit,athit,object.4928.name,kept_neologism,
Aticus,aticus,npc.188.name | object.2081.name,kept_neologism,
Atijome,atijome,object.5650.name,kept_neologism,
Atik,atik,npc.4163.name,kept_neologism,
Atikutup,atikutup,object.5132.name,kept_neologism,
Atiredel,atiredel,object.22793.name,kept_neologism,
Atog,atog,npc.1820.name | quest.1122.name,kept_neologism,
Atolepo,atolepo,object.5005.name,kept_neologism,
Atolmond,atolmond,"hint.2937.name, interactive.184.name | npc.328.name",kept_neologism,
Atomes,atomes,,removed_known_word,dictionary_form
Atomisation,atomisation,,removed_known_word,dictionary_form
Atomystique,atomystique,"achievement.objective.408.name | monster.2977.name | monster.4589.name, monster.2866.name | object.11323.name | object.11461.name",kept_neologism,
Atouin,atouin,object.10716.name | object.10750.name | object.7714.name | object.8020.name | object.8042.name | object.8708.name,kept_neologism,
Atout,atout,,removed_known_word,dictionary_form
Atreid,atreid,npc.4665.name,kept_neologism,
Atroskulda,atroskulda,npc.2020.name,kept_neologism,
Atross,atross,spell.4874.name,kept_neologism,
Atsu,atsu,npc.1976.name | quest.1256.name,kept_neologism,
Attabler,attabler,,removed_known_word,dictionary_form
Attaque,attaque,,removed_known_word,dictionary_form
Attaques,attaques,,removed_known_word,dictionary_form
Attentif,attentif,,removed_known_word,dictionary_form
Attention,attention,,removed_known_word,dictionary_form
Atterré,atterré,,removed_known_word,dictionary_form
Atterrée,atterrée,,removed_known_word,dictionary_form
Attestation,attestation,,removed_known_word,dictionary_form
Attila,attila,,removed_known_word,dictionary_form
Attirance,attirance,,removed_known_word,dictionary_form
Attirer,attirer,,removed_known_word,dictionary_form
Attitude,attitude,,removed_known_word,dictionary_form
Attraction,attraction,,removed_known_word,dictionary_form
Attrap'nenfan,attrap'nenfan,spell.884.name,kept_neologism,
Attrape-Gentils,attrape-gentils,spell.3132.name,kept_neologism,
Attrape-Vilains,attrape-vilains,spell.3130.name,kept_neologism,
Attrape-coups,attrape-coups,object.18831.name,kept_neologism,
Atténuation,atténuation,,removed_known_word,dictionary_form
Atufe,atufe,npc.596.name,kept_neologism,
Atufest,atufest,object.3499.name,kept_neologism,
Aturej,aturej,object.5114.name,kept_neologism,
Aturerun,aturerun,object.3143.name,kept_neologism,
Aturul,aturul,object.3256.name,kept_neologism,
Atuxe,atuxe,taxcollector.firstname.131.value,kept_neologism,
Au-delà,au-delà,,removed_known_word,dictionary_form
Aubaine,aubaine,,removed_known_word,dictionary_form
Aube,aube,,removed_known_word,dictionary_form
Auberge,auberge,,removed_known_word,dictionary_form
Aubergine,aubergine,,removed_known_word,dictionary_form
Aubrey,aubrey,,removed_known_word,dictionary_form
Auchon,auchon,npc.4627.name,kept_neologism,
Aucun,aucun,,removed_known_word,dictionary_form
Aucune,aucune,,removed_known_word,dictionary_form
Audace,audace,,removed_known_word,dictionary_form
Audacieux,audacieux,,removed_known_word,dictionary_form
Audaseve,audaseve,object.5571.name,kept_neologism,
Audej,audej,object.5547.name,kept_neologism,
Auderie,auderie,"map.name.97256973.name, map.name.97257997.name, map.name.97255949.name, map.name.97260045.name, map.name.97259021.name, map.name.97261069.name",kept_neologism,
Audition,audition,,removed_known_word,dictionary_form
Aufemir,aufemir,object.2959.name,kept_neologism,
Augilol,augilol,object.14001.name,kept_neologism,
Auplepru,auplepru,object.3313.name,kept_neologism,
Auprune,auprune,npc.104.name,kept_neologism,
Aura,aura,,removed_known_word,dictionary_form
Aurale,aurale,object.18969.name | object.8639.name,kept_neologism,
Aurifère,aurifère,,removed_known_word,dictionary_form
Aurore,aurore,,removed_known_word,dictionary_form
Ausili,ausili,object.3898.name,kept_neologism,
Austère,austère,,removed_known_word,dictionary_form
Autel,autel,,removed_known_word,dictionary_form
Auteur,auteur,,removed_known_word,dictionary_form
Auto-défense,auto-défense,spell.7896.name,kept_neologism,
Automatik,automatik,spell.9591.name | spell.9593.name | spell.9595.name,kept_neologism,
Automnal,automnal,,removed_known_word,dictionary_form
Automnale,automnale,,removed_known_word,dictionary_form
Automne,automne,,removed_known_word,dictionary_form
Autorisation,autorisation,,removed_known_word,dictionary_form
Autorité,autorité,,removed_known_word,dictionary_form
Autre,autre,,removed_known_word,dictionary_form
Autrui,autrui,,removed_known_word,dictionary_form
Auviel,auviel,object.6255.name,kept_neologism,
Aux,aux,,removed_known_word,dictionary_form
Ava,ava,,removed_known_word,dictionary_form
Avaelo,avaelo,object.4046.name,kept_neologism,
Avagawe,avagawe,object.3391.name,kept_neologism,
Avalelum,avalelum,object.5922.name,kept_neologism,
Avalement,avalement,,removed_known_word,dictionary_form
Avaleuh,avaleuh,taxcollector.firstname.14.value,kept_neologism,
Avancée,avancée,,removed_known_word,dictionary_form
Avant-poste,avant-poste,,removed_known_word,dictionary_form
Avec,avec,,removed_known_word,dictionary_form
Aveline,aveline,,removed_known_word,dictionary_form
Avenir,avenir,,removed_known_word,dictionary_form
Avent,avent,,removed_known_word,dictionary_form
Aventure,aventure,,removed_known_word,dictionary_form
Aventurier,aventurier,,removed_known_word,dictionary_form
Aventurière,aventurière,,removed_known_word,dictionary_form
Aventurothèque,aventurothèque,map.name.116130305.name,kept_neologism,
Averse,averse,,removed_known_word,dictionary_form
Avese,avese,object.5049.name,kept_neologism,
Aveuglant,aveuglant,,removed_known_word,dictionary_form
Aveuglante,aveuglante,,removed_known_word,dictionary_form
Aveugle,aveugle,,removed_known_word,dictionary_form
Aveuglement,aveuglement,,removed_known_word,dictionary_form
Aveux,aveux,,removed_known_word,dictionary_form
Avidité,avidité,,removed_known_word,dictionary_form
Avis,avis,,removed_known_word,dictionary_form
Avoelule,avoelule,object.5756.name,kept_neologism,
Avogocop,avogocop,object.3234.name,kept_neologism,
Avoine,avoine,,removed_known_word,dictionary_form
Avoir,avoir,,removed_known_word,dictionary_form
Avona,avona,object.5100.name,kept_neologism,
Avotte,avotte,npc.1462.name,kept_neologism,
Avout,avout,npc.213.name,kept_neologism,
Avovael,avovael,object.4859.name,kept_neologism,
Avurout,avurout,object.6048.name,kept_neologism,
Avènement,avènement,,removed_known_word,dictionary_form
Awamice,awamice,object.5255.name,kept_neologism,
Aweir,aweir,taxcollector.firstname.138.value,kept_neologism,
Awmuwe,awmuwe,spell.3780.name,kept_neologism,
Awocata,awocata,object.5767.name,kept_neologism,
Awthwitique,awthwitique,spell.2636.name,kept_neologism,
Ayassalama,ayassalama,object.8095.name,kept_neologism,
Aybou,aybou,npc.350.name,kept_neologism,
Aycetroy,aycetroy,monster.2961.name,kept_neologism,
Aychwesh,aychwesh,"monster.3203.name | npc.1905.name, monster.3355.name | object.13686.name",kept_neologism,
Aygo,aygo,npc.1244.name,kept_neologism,
Ayiri,ayiri,npc.1896.name,kept_neologism,
Ayuto,ayuto,npc.389.name,kept_neologism,
Az'Hassdeu,az'hassdeu,object.17854.name,kept_neologism,
Az'Hassin,az'hassin,"object.16554.name | object.16596.name | object.16598.name | object.16600.name | object.16602.name | object.17496.name, ornament.102.name | title.212.male",kept_neologism,
Az'hassin,az'hassin,"object.16554.name | object.16596.name | object.16598.name | object.16600.name | object.16602.name | object.17496.name, ornament.102.name | title.212.male",kept_neologism,
Az'hassine,az'hassine,title.212.female,kept_neologism,
Az'tech,az'tech,object.8931.name,kept_neologism,
Azaraille,azaraille,npc.1260.name | object.11593.name | object.11905.name,kept_neologism,
Azaw,azaw,"monster.3223.name | npc.1419.name | spell.3109.name, spell.3108.name",kept_neologism,
Azepl,azepl,object.4973.name,kept_neologism,
Azin,azin,npc.2394.name,kept_neologism,
Azkatraz,azkatraz,npc.1929.name | quest.1209.name,kept_neologism,
Azra,azra,"monster.2830.name | monster.402.name, npc.52.name | npc.1863.name | quest.1165.name | skill.action.313.name, skill.216.name",kept_neologism,
Azrael,azrael,taxcollector.firstname.7.value,kept_neologism,
Azrou,azrou,npc.1979.name | quest.1259.name,kept_neologism,
Azur,azur,,removed_known_word,dictionary_form
Azuré,azuré,,removed_known_word,dictionary_form
Azza,azza,npc.1358.name,kept_neologism,
Açantes,açantes,object.11752.name,kept_neologism,
Aérien,aérien,,removed_known_word,dictionary_form
Aérotractage,aérotractage,spell.6633.name,kept_neologism,
Aérottaque,aérottaque,spell.3144.name,kept_neologism,
Aïdala,aïdala,"state.457.name, spell.4707.name",kept_neologism,
BACKUP,backup,spell.6857.name,kept_neologism,
BOUM,boum,,removed_known_word,dictionary_form
Baal,baal,,removed_known_word,dictionary_form
Baba,baba,,removed_known_word,dictionary_form
Babine,babine,,removed_known_word,dictionary_form
Babines,babines,,removed_known_word,dictionary_form
Babuga,babuga,object.6359.name,kept_neologism,
Bacber,bacber,object.3116.name,kept_neologism,
Backups,backups,spelltype.75.title,kept_neologism,
Bactériologique,bactériologique,,removed_known_word,dictionary_form
Bad,bad,,removed_known_word,dictionary_form
Badaboum,badaboum,,removed_known_word,dictionary_form
Badamael,badamael,object.4955.name,kept_neologism,
Badaud,badaud,,removed_known_word,dictionary_form
Badge,badge,,removed_known_word,dictionary_form
Badges,badges,,removed_known_word,dictionary_form
Badgul,badgul,object.2956.name,kept_neologism,
Badmorva,badmorva,npc.2017.name,kept_neologism,
Badob,badob,object.4762.name,kept_neologism,
Badoul,badoul,object.2389.name | object.276.name | object.66.name,kept_neologism,
Badufron,badufron,npc.727.name,kept_neologism,
Baelbar,baelbar,"npc.2297.name, object.15381.name",kept_neologism,
Baffe,baffe,,removed_known_word,dictionary_form
Baffeur,baffeur,object.11291.name | object.11295.name | object.7625.name | object.7626.name | object.7627.name | object.7629.name | object.7755.name | object.7756.name | object.7757.name | object.7758.name | object.7759.name | object.7760.name | object.7761.name | object.7762.name | object.7763.name | object.7764.name | object.7765.name | object.7766.name | object.7767.name | object.7768.name | object.7769.name | object.7770.name | object.7771.name | object.7772.name,kept_neologism,
Bag,bag,npc.1477.name,kept_neologism,
Bagarre,bagarre,,removed_known_word,dictionary_form
Bagarreur,bagarreur,,removed_known_word,dictionary_form
Bagarreuse,bagarreuse,,removed_known_word,dictionary_form
Bagdette,bagdette,object.8611.name,kept_neologism,
Bagouze,bagouze,object.9543.name | object.9618.name,kept_neologism,
Bagrutte,bagrutte,hint.2940.name | interactive.187.name | monster.2631.name | npc.292.name | object.2087.name | object.9932.name,kept_neologism,
Bague,bague,,removed_known_word,dictionary_form
Baguette,baguette,,removed_known_word,dictionary_form
Baguetterelle,baguetterelle,object.9135.name,kept_neologism,
Baguettes,baguettes,,removed_known_word,dictionary_form
Bagueur,bagueur,object.1494.name,kept_neologism,
Bah,bah,,removed_known_word,dictionary_form
Bah'Pik,bah'pik,object.9755.name | object.9823.name,kept_neologism,
Baie,baie,,removed_known_word,dictionary_form
Baies,baies,,removed_known_word,dictionary_form
Bain,bain,,removed_known_word,dictionary_form
Bainkuite,bainkuite,object.17778.name,kept_neologism,
Baiser,baiser,,removed_known_word,dictionary_form
Baisse,baisse,,removed_known_word,dictionary_form
Baisser,baisser,,removed_known_word,dictionary_form
Bajadita,bajadita,npc.1559.name,kept_neologism,
Bajoie,bajoie,achievement.objective.764.name | monster.941.name,kept_neologism,
Baka,baka,"npc.1281.name | npc.1921.name, npc.1916.name, monster.3357.name | object.11904.name | object.13656.name, achievement.objective.2266.name",kept_neologism,
Bakara,bakara,object.15408.name | object.15409.name,kept_neologism,
Bakélélite,bakélélite,object.749.name,kept_neologism,
Bakénaki,bakénaki,object.18598.name,kept_neologism,
Bal,bal,,removed_known_word,dictionary_form
Baladeur,baladeur,,removed_known_word,dictionary_form
Balafreux,balafreux,object.13603.name | object.13604.name | object.13605.name | object.13606.name | object.13607.name,kept_neologism,
Balafrousse,balafrousse,"monster.5139.name, monster.4524.name, monster.4949.name, spelltype.715.title",kept_neologism,
Balafré,balafré,,removed_known_word,dictionary_form
Balai,balai,,removed_known_word,dictionary_form
Balance,balance,,removed_known_word,dictionary_form
Balance-Fléau,balance-fléau,spell.10483.name,kept_neologism,
Balançoire,balançoire,,removed_known_word,dictionary_form
Balayette,balayette,,removed_known_word,dictionary_form
Balcon,balcon,,removed_known_word,dictionary_form
Baleinabottes,baleinabottes,object.16370.name,kept_neologism,
Balelen,balelen,object.2802.name,kept_neologism,
Balgourde,balgourde,object.6497.name,kept_neologism,
Balisage,balisage,,removed_known_word,dictionary_form
Balise,balise,,removed_known_word,dictionary_form
Balistouille,balistouille,object.19553.name,kept_neologism,
Ballade,ballade,,removed_known_word,dictionary_form
Balle,balle,,removed_known_word,dictionary_form
Ballerines,ballerines,,removed_known_word,dictionary_form
Ballistique,ballistique,emoticon.144.name | object.16574.name,kept_neologism,
Ballon,ballon,,removed_known_word,dictionary_form
Ballonné,ballonné,,removed_known_word,dictionary_form
Ballontin,ballontin,npc.1423.name,kept_neologism,
Ballot,ballot,,removed_known_word,dictionary_form
Ballotin,ballotin,,removed_known_word,dictionary_form
Ballotine,ballotine,"title.65.male, title.65.female",kept_neologism,
Balofeau,balofeau,object.3271.name,kept_neologism,
Balours,balours,"spelltype.379.title, monster.4211.name",kept_neologism,
Balt,balt,"monster.3223.name | npc.1419.name | spell.3109.name, spell.3108.name",kept_neologism,
Balthazar,balthazar,,removed_known_word,dictionary_form
Bam,bam,"spell.5406.name, spell.9925.name | spell.5408.name, spell.9927.name",kept_neologism,
Bambamulette,bambamulette,object.7000.name,kept_neologism,
Bambard,bambard,npc.1591.name,kept_neologism,
Bambelle,bambelle,achievement.objective.1584.name | npc.1297.name | quest.617.name,kept_neologism,
Bambou,bambou,,removed_known_word,dictionary_form
Bambouclier,bambouclier,"spell.5508.name, object.17856.name, spell.5510.name",kept_neologism,
Bambouge,bambouge,spell.4881.name,kept_neologism,
Bamboum,bamboum,"spell.5504.name, spell.5506.name | spell.5538.name",kept_neologism,
Bambouquet,bambouquet,"spell.4893.name, spell.4899.name",kept_neologism,
Bambouto,bambouto,"monster.4044.name | object.17582.name | object.19309.name | object.7286.name | object.7290.name | spelltype.232.title, monster.3964.name, monster.3771.name, achievement.objective.3679.name | spelltype.237.title | state.548.name | state.562.name",kept_neologism,
Bambusaie,bambusaie,"hint.3376.name, dungeon.126.name, achievement.1238.name, world.subarea.837.name | map.name.139984896.name | map.name.140116992.name | map.name.140118016.name | map.name.140119040.name | object.17638.name",kept_neologism,
Bamegel,bamegel,object.3417.name,kept_neologism,
Banal,banal,,removed_known_word,dictionary_form
Banale,banale,,removed_known_word,dictionary_form
Banana,banana,,removed_known_word,dictionary_form
Bananagrume,bananagrume,object.10831.name | object.16251.name,kept_neologism,
Banane,banane,,removed_known_word,dictionary_form
Bancontre,bancontre,npc.4038.name,kept_neologism,
Bandana,bandana,,removed_known_word,dictionary_form
Bandanarchie,bandanarchie,quest.302.name,kept_neologism,
Bandapar,bandapar,monster.2313.name,kept_neologism,
Bande,bande,,removed_known_word,dictionary_form
Bandeau,bandeau,,removed_known_word,dictionary_form
Bandelette,bandelette,,removed_known_word,dictionary_form
Bandelettes,bandelettes,,removed_known_word,dictionary_form
Bandit,bandit,,removed_known_word,dictionary_form
Bandits,bandits,,removed_known_word,dictionary_form
Bandoulière,bandoulière,,removed_known_word,dictionary_form
Bandson,bandson,monster.2314.name,kept_neologism,
