token,token_lower,tb_key,status,match_type
Reciente,reciente,,removed_known_word,dictionary_form
Reciprocidad,reciprocidad,,removed_known_word,dictionary_form
Recixelo,recixelo,spell.5093.name,kept_neologism,
Recién,recién,,removed_known_word,dictionary_form
Reclamo,reclamo,,removed_known_word,dictionary_form
Reclusión,reclusión,,removed_known_word,dictionary_form
Recluta,recluta,,removed_known_word,dictionary_form
Reclutallo,reclutallo,"achievement.objective.12777.name, achievement.objective.15879.name, monster.7205.name | monster.7305.name | monster.7306.name | monster.7333.name, npc.7112.name | object.27397.name",kept_neologism,
Reclutamiento,reclutamiento,,removed_known_word,dictionary_form
Recogedor,recogedor,,removed_known_word,dictionary_form
Recogedora,recogedora,,removed_known_word,dictionary_form
Recoger,recoger,,removed_known_word,dictionary_form
Recogido,recogido,,removed_known_word,dictionary_form
Recogimiento,recogimiento,,removed_known_word,dictionary_form
Recolección,recolección,,removed_known_word,dictionary_form
Recolecta,recolecta,,removed_known_word,dictionary_form
Recolectar,recolectar,,removed_known_word,dictionary_form
Recolector,recolector,,removed_known_word,dictionary_form
Recolectora,recolectora,,removed_known_word,dictionary_form
Recolocación,recolocación,spell.15285.name | spell.31457.name,kept_neologism,
Recomendaciones,recomendaciones,,removed_known_word,dictionary_form
Recomendación,recomendación,,removed_known_word,dictionary_form
Recomigromante,recomigromante,object.25808.name | title.330.female | title.330.male,kept_neologism,
Recompensa,recompensa,,removed_known_word,dictionary_form
Recompensas,recompensas,,removed_known_word,dictionary_form
Recompensicha,recompensicha,object.23746.name,kept_neologism,
Reconciliación,reconciliación,,removed_known_word,dictionary_form
Recondilación,recondilación,spell.31476.name,kept_neologism,
Reconocimiento,reconocimiento,,removed_known_word,dictionary_form
Reconstitución,reconstitución,,removed_known_word,dictionary_form
Reconstituir,reconstituir,,removed_known_word,dictionary_form
Reconstituyente,reconstituyente,,removed_known_word,dictionary_form
Reconstrucción,reconstrucción,,removed_known_word,dictionary_form
Recopilación,recopilación,,removed_known_word,dictionary_form
Record,record,spell.29420.name,kept_neologism,
Recordatorio,recordatorio,,removed_known_word,dictionary_form
Recorrido,recorrido,,removed_known_word,dictionary_form
Recorte,recorte,,removed_known_word,dictionary_form
Recri,recri,object.28082.name | object.28087.name | object.28091.name | object.28094.name | object.28096.name | object.28097.name | object.28101.name | object.28104.name | object.28106.name | object.28107.name | object.28110.name | object.28112.name | object.28113.name | object.28115.name | object.28116.name | object.28117.name | object.28163.name | object.28168.name | object.28172.name | object.28175.name | object.28177.name | object.28179.name | object.28182.name | object.28185.name | object.28187.name | object.28189.name | object.28191.name | object.28193.name | object.28195.name | object.28196.name | object.28198.name | object.28199.name,kept_neologism,
Rectitud,rectitud,,removed_known_word,dictionary_form
Recuerdo,recuerdo,,removed_known_word,dictionary_form
Recuerdos,recuerdos,,removed_known_word,dictionary_form
Recupera,recupera,,removed_known_word,dictionary_form
Recuperación,recuperación,,removed_known_word,dictionary_form
Recurrente,recurrente,,removed_known_word,dictionary_form
Recursividad,recursividad,,removed_known_word,dictionary_form
Recursivo,recursivo,,removed_known_word,dictionary_form
Recurso,recurso,,removed_known_word,dictionary_form
Recíxel,recíxel,"achievement.objective.3610.name, achievement.objective.9568.name, monster.3857.name | monster.3884.name | monster.3910.name | monster.5762.name | object.15731.name",kept_neologism,
Red,red,,removed_known_word,dictionary_form
Redactar,redactar,,removed_known_word,dictionary_form
Redada,redada,,removed_known_word,dictionary_form
Redención,redención,,removed_known_word,dictionary_form
Redescate,redescate,"achievement.objective.4726.name, quest.1738.name",kept_neologism,
Redfis,redfis,npc.1973.name | quest.1253.name,kept_neologism,
Redirección,redirección,state.188.name,kept_neologism,
Redistribución,redistribución,,removed_known_word,dictionary_form
Redondo,redondo,,removed_known_word,dictionary_form
Redrous,redrous,object.17289.name | object.17293.name | object.17297.name | object.17301.name | object.set.664.name | object.set.878.name,kept_neologism,
Reducción,reducción,,removed_known_word,dictionary_form
Reduce,reduce,,removed_known_word,dictionary_form
Reductor,reductor,,removed_known_word,dictionary_form
Reductora,reductora,,removed_known_word,dictionary_form
Redundante,redundante,,removed_known_word,dictionary_form
Reeducación,reeducación,"object.22739.name, spell.16080.name, spell.16101.name",kept_neologism,
Reemp,reemp,object.28000.name | object.28005.name | object.28009.name | object.28012.name | object.28014.name | object.28015.name | object.28019.name | object.28022.name | object.28024.name | object.28025.name | object.28028.name | object.28030.name | object.28031.name | object.28033.name | object.28034.name | object.28035.name | object.28164.name | object.28169.name | object.28173.name | object.28176.name | object.28178.name | object.28179.name | object.28183.name | object.28186.name | object.28188.name | object.28189.name | object.28192.name | object.28194.name | object.28195.name | object.28197.name | object.28198.name | object.28199.name,kept_neologism,
Reen,reen,object.30942.name | object.7437.name,kept_neologism,
Reenvío,reenvío,,removed_known_word,dictionary_form
Reexpedición,reexpedición,spell.3620.name,kept_neologism,
Reeze,reeze,npc.404.name,kept_neologism,
Refactorización,refactorización,"achievement.821.name, achievement.objective.2246.name | achievement.objective.2247.name",kept_neologism,
Referencia,referencia,,removed_known_word,dictionary_form
Referente,referente,,removed_known_word,dictionary_form
Refibrom,refibrom,npc.6424.name | object.2200.name,kept_neologism,
Refinado,refinado,,removed_known_word,dictionary_form
Reflectante,reflectante,,removed_known_word,dictionary_form
Reflejo,reflejo,,removed_known_word,dictionary_form
Reflejos,reflejos,,removed_known_word,dictionary_form
Reflejoscueto,reflejoscueto,spell.3640.name,kept_neologism,
Reflotamiento,reflotamiento,spell.17065.name | spell.4558.name,kept_neologism,
Reflujo,reflujo,,removed_known_word,dictionary_form
Reflujos,reflujos,,removed_known_word,dictionary_form
Reforjar,reforjar,"document.672.title, object.29116.name",kept_neologism,
Refortalecimiento,refortalecimiento,spell.15167.name | state.1553.name | state.1554.name | state.1555.name,kept_neologism,
Reforzada,reforzada,,removed_known_word,dictionary_form
Reforzado,reforzado,,removed_known_word,dictionary_form
Refracción,refracción,,removed_known_word,dictionary_form
Refractérreo,refractérreo,spell.18907.name,kept_neologism,
Refrescante,refrescante,,removed_known_word,dictionary_form
Refresco,refresco,,removed_known_word,dictionary_form
Refresgüino,refresgüino,spell.2608.name,kept_neologism,
Refrigerante,refrigerante,,removed_known_word,dictionary_form
Refrigerradio,refrigerradio,object.27319.name,kept_neologism,
Refuerzo,refuerzo,,removed_known_word,dictionary_form
Refuerzomieloso,refuerzomieloso,spell.550.name,kept_neologism,
Refuerzos,refuerzos,,removed_known_word,dictionary_form
Refugiada,refugiada,,removed_known_word,dictionary_form
Refugiado,refugiado,,removed_known_word,dictionary_form
Refugio,refugio,,removed_known_word,dictionary_form
Refulwa,refulwa,spell.26742.name,kept_neologism,
Refunfuño,refunfuño,,removed_known_word,dictionary_form
Reg,reg,,removed_known_word,dictionary_form
Regado,regado,,removed_known_word,dictionary_form
Regadoplón,regadoplón,object.12253.name,kept_neologism,
Regalar,regalar,,removed_known_word,dictionary_form
Regalito,regalito,monster.3133.name | object.8336.name | spell.2540.name,kept_neologism,
Regalo,regalo,,removed_known_word,dictionary_form
Regalástima,regalástima,"spell.25368.name, spell.25369.name",kept_neologism,
Regalía,regalía,,removed_known_word,dictionary_form
Regateo,regateo,,removed_known_word,dictionary_form
Regañina,regañina,,removed_known_word,dictionary_form
Regencia,regencia,,removed_known_word,dictionary_form
Regeneración,regeneración,,removed_known_word,dictionary_form
Regenerador,regenerador,,removed_known_word,dictionary_form
Regeneradora,regeneradora,,removed_known_word,dictionary_form
Regenerarse,regenerarse,,removed_known_word,dictionary_form
Regenerativa,regenerativa,"spell.12278.name, spell.12279.name | spell.4102.name, spell.4103.name",kept_neologism,
Regenerativo,regenerativo,object.17272.name | object.17273.name | object.17274.name | object.17275.name | object.24919.name | object.24927.name | object.24935.name | object.27493.name | object.27494.name | object.27495.name | object.27496.name | object.27505.name | spell.3424.name,kept_neologism,
Regenerrabiación,regenerrabiación,spell.8473.name,kept_neologism,
Reggaetón,reggaetón,spell.2359.name,kept_neologism,
Regialimento,regialimento,spell.31697.name,kept_neologism,
Regina,regina,spell.539.name,kept_neologism,
Regio,regio,,removed_known_word,dictionary_form
Registrar,registrar,,removed_known_word,dictionary_form
Registro,registro,,removed_known_word,dictionary_form
Región,región,,removed_known_word,dictionary_form
Reglas,reglas,,removed_known_word,dictionary_form
Regocijo,regocijo,,removed_known_word,dictionary_form
Regor,regor,"npc.1898.name, npc.1899.name",kept_neologism,
Regordete,regordete,,removed_known_word,dictionary_form
Regreso,regreso,,removed_known_word,dictionary_form
Regulación,regulación,,removed_known_word,dictionary_form
Regulador,regulador,,removed_known_word,dictionary_form
Rehege,rehege,object.4293.name,kept_neologism,
Rehuesamiento,rehuesamiento,spell.20711.name,kept_neologism,
Rehumántico,rehumántico,document.22.author,kept_neologism,
Rei,rei,npc.5716.name,kept_neologism,
Reid,reid,object.1712.name | object.580.name,kept_neologism,
Reigan,reigan,"npc.4473.name, npc.4474.name, npc.4475.name, object.19764.name",kept_neologism,
Reina,reina,,removed_known_word,dictionary_form
Reinado,reinado,,removed_known_word,dictionary_form
Reinarker,reinarker,monster.2407.name,kept_neologism,
Reinas,reinas,,removed_known_word,dictionary_form
Reineta,reineta,,removed_known_word,dictionary_form
Reinieta,reinieta,npc.1366.name,kept_neologism,
Reino,reino,,removed_known_word,dictionary_form
Reinos,reinos,,removed_known_word,dictionary_form
Reitrac,reitrac,monster.4257.name | npc.3060.name,kept_neologism,
Reivax,reivax,npc.1720.name | quest.1010.name,kept_neologism,
Reivindicación,reivindicación,,removed_known_word,dictionary_form
Reivindicador,reivindicador,monster.374.name | monster.6543.name | object.15022.name,kept_neologism,
Reja,reja,,removed_known_word,dictionary_form
Rejuvenecedora,rejuvenecedora,interactive.56.name | spell.2550.name,kept_neologism,
Rejuvenecido,rejuvenecido,,removed_known_word,dictionary_form
Rejuvenecimiento,rejuvenecimiento,,removed_known_word,dictionary_form
Reklutador,reklutador,npc.7040.name,kept_neologism,
Rekojle,rekojle,npc.259.name,kept_neologism,
Rekop,rekop,"object.22776.name, spell.12853.name, spell.16238.name | spell.2087.name",kept_neologism,
Relación,relación,,removed_known_word,dictionary_form
Relajado,relajado,,removed_known_word,dictionary_form
Relajados,relajados,,removed_known_word,dictionary_form
Relamparpón,relamparpón,spell.6697.name,kept_neologism,
Relatividad,relatividad,,removed_known_word,dictionary_form
Relato,relato,,removed_known_word,dictionary_form
Relevo,relevo,,removed_known_word,dictionary_form
Relicario,relicario,,removed_known_word,dictionary_form
Relik,relik,"npc.3905.name, object.19051.name",kept_neologism,
Reliquia,reliquia,,removed_known_word,dictionary_form
Reliquias,reliquias,,removed_known_word,dictionary_form
Relleno,relleno,,removed_known_word,dictionary_form
Reloj,reloj,,removed_known_word,dictionary_form
Relojarium,relojarium,"achievement.1161.name, achievement.objective.4113.name, dungeon.86.name, guild.mission.329.name, hint.3313.name, map.name.205915164.name, progression.card.206.name, world.subarea.840.name | choice.options.246.description | dungeon.178.name, world.subarea.1094.name | dungeon.194.name, world.subarea.1095.name | map.name.143917569.name | map.name.143918593.name | npc.2660.name | object.15807.name | world.event.196.name",kept_neologism,
Relojero,relojero,,removed_known_word,dictionary_form
Relojería,relojería,,removed_known_word,dictionary_form
Reltux,reltux,"npc.1293.name, npc.2214.name, object.11234.name",kept_neologism,
Relámpago,relámpago,,removed_known_word,dictionary_form
Rem,rem,npc.3827.name,kept_neologism,
Remachad,remachad,,removed_known_word,dictionary_form
Remachador,remachador,,removed_known_word,dictionary_form
Remache,remache,,removed_known_word,dictionary_form
Remanencia,remanencia,"spell.13255.name, spell.18994.name, spell.30846.name",kept_neologism,
Remanente,remanente,,removed_known_word,dictionary_form
Reme,reme,,removed_known_word,dictionary_form
Remedio,remedio,,removed_known_word,dictionary_form
Remendada,remendada,,removed_known_word,dictionary_form
Remendar,remendar,,removed_known_word,dictionary_form
Remifasolasi,remifasolasi,object.10795.name,kept_neologism,
Remington,remington,monster.5802.name | object.13391.name,kept_neologism,
Reminiscencia,reminiscencia,,removed_known_word,dictionary_form
Reminiscencias,reminiscencias,,removed_known_word,dictionary_form
Remisión,remisión,,removed_known_word,dictionary_form
Remojar,remojar,,removed_known_word,dictionary_form
Remojo,remojo,,removed_known_word,dictionary_form
Remolino,remolino,,removed_known_word,dictionary_form
Remolque,remolque,,removed_known_word,dictionary_form
Remordimiento,remordimiento,,removed_known_word,dictionary_form
Remordimientos,remordimientos,,removed_known_word,dictionary_form
Remostacho,remostacho,spell.26970.name,kept_neologism,
Remover,remover,,removed_known_word,dictionary_form
Rems,rems,npc.2072.name | quest.1358.name,kept_neologism,
Remy,remy,taxcollector.firstname.73.value,kept_neologism,
Renacida,renacida,,removed_known_word,dictionary_form
Renacimiento,renacimiento,,removed_known_word,dictionary_form
Renacuastilla,renacuastilla,spell.26882.name,kept_neologism,
Renacuateto,renacuateto,"achievement.7326.name, achievement.objective.15343.name | achievement.7476.name, achievement.objective.15493.name | achievement.7626.name, achievement.objective.16011.name | achievement.objective.15576.name, monster.7432.name, object.28726.name, spell.26519.name, spell.27326.name | achievement.objective.15726.name, object.28876.name | spell.26674.name",kept_neologism,
Renaguajo,renaguajo,monster.6184.name | spell.16558.name,kept_neologism,
Rencor,rencor,,removed_known_word,dictionary_form
Rencorosas,rencorosas,,removed_known_word,dictionary_form
Rencoroso,rencoroso,,removed_known_word,dictionary_form
Renegado,renegado,,removed_known_word,dictionary_form
Renegados,renegados,,removed_known_word,dictionary_form
Renelt,renelt,"npc.5233.name, npc.6419.name",kept_neologism,
Renemil,renemil,npc.2487.name,kept_neologism,
Renfaf,renfaf,"monster.1269.name, npc.1071.name",kept_neologism,
Rengekyō,rengekyō,spell.17264.name,kept_neologism,
Reniator,reniator,npc.1685.name | quest.1039.name,kept_neologism,
Renito,renito,object.26178.name,kept_neologism,
Renn,renn,npc.5768.name,kept_neologism,
Renniks,renniks,npc.4831.name,kept_neologism,
Renodolfo,renodolfo,"achievement.objective.1117.name | achievement.objective.1149.name, monster.3215.name, npc.1519.name | document.291.title | object.12832.name | object.12856.name | object.12857.name | object.12858.name | object.12859.name | object.12861.name | object.12903.name | object.12948.name | object.set.233.name | quest.850.name | quest.854.name",kept_neologism,
Renombre,renombre,,removed_known_word,dictionary_form
Renos,renos,,removed_known_word,dictionary_form
Renovación,renovación,,removed_known_word,dictionary_form
Renovada,renovada,,removed_known_word,dictionary_form
Renta,renta,,removed_known_word,dictionary_form
Renu,renu,npc.1343.name,kept_neologism,
Renuevo,renuevo,,removed_known_word,dictionary_form
Renvío,renvío,spell.17213.name,kept_neologism,
René,rené,,removed_known_word,dictionary_form
Reo,reo,,removed_known_word,dictionary_form
Repara,repara,,removed_known_word,dictionary_form
Reparación,reparación,,removed_known_word,dictionary_form
Reparador,reparador,,removed_known_word,dictionary_form
Reparadora,reparadora,,removed_known_word,dictionary_form
Reparar,reparar,,removed_known_word,dictionary_form
Reparo,reparo,,removed_known_word,dictionary_form
Repartidor,repartidor,,removed_known_word,dictionary_form
Reparto,reparto,,removed_known_word,dictionary_form
Repasillo,repasillo,spell.11845.name,kept_neologism,
Repelente,repelente,,removed_known_word,dictionary_form
Repelevillanos,repelevillanos,spell.3131.name,kept_neologism,
Repercusión,repercusión,,removed_known_word,dictionary_form
Repetido,repetido,,removed_known_word,dictionary_form
Repetidor,repetidor,,removed_known_word,dictionary_form
Repetimos,repetimos,,removed_known_word,dictionary_form
Repetormenta,repetormenta,"spell.28986.name, spell.28987.name, spell.28988.name",kept_neologism,
Repique,repique,,removed_known_word,dictionary_form
Repiquebolas,repiquebolas,spell.6345.name,kept_neologism,
Replantación,replantación,,removed_known_word,dictionary_form
Repliegue,repliegue,,removed_known_word,dictionary_form
Repliegüino,repliegüino,spell.2242.name,kept_neologism,
Reportero,reportero,,removed_known_word,dictionary_form
Reposo,reposo,,removed_known_word,dictionary_form
Represalias,represalias,,removed_known_word,dictionary_form
Representación,representación,,removed_known_word,dictionary_form
Representante,representante,,removed_known_word,dictionary_form
Represión,represión,,removed_known_word,dictionary_form
Reprimenda,reprimenda,,removed_known_word,dictionary_form
Reproductiva,reproductiva,,removed_known_word,dictionary_form
Reproductora,reproductora,,removed_known_word,dictionary_form
Reptilengua,reptilengua,"achievement.7449.name, achievement.objective.15399.name | achievement.7599.name, achievement.objective.15549.name | achievement.7749.name, achievement.objective.16067.name | achievement.objective.15699.name, monster.7555.name, object.28849.name, spell.23043.name, spell.23044.name, spell.26642.name, spell.26797.name, spell.27449.name | achievement.objective.15849.name, object.28999.name",kept_neologism,
Reptiliana,reptiliana,object.2295.name | spell.10961.name | spell.10962.name | spell.1355.name | spell.13963.name | spell.13968.name,kept_neologism,
Repuentrucción,repuentrucción,spell.20770.name,kept_neologism,
Repugnancia,repugnancia,,removed_known_word,dictionary_form
Repugnante,repugnante,,removed_known_word,dictionary_form
Repulsiva,repulsiva,,removed_known_word,dictionary_form
Repulsivo,repulsivo,,removed_known_word,dictionary_form
Repulsión,repulsión,,removed_known_word,dictionary_form
Repulsoldado,repulsoldado,spell.23501.name,kept_neologism,
Requerimientos,requerimientos,,removed_known_word,dictionary_form
Res,res,,removed_known_word,dictionary_form
Resaca,resaca,,removed_known_word,dictionary_form
Resacón,resacón,"object.22669.name, object.22670.name, spell.13821.name, spell.16035.name, spell.16124.name, spell.20440.name, spell.29588.name | spell.2024.name | spell.3289.name",kept_neologism,
Resarci,resarci,alteration.586.name | alteration.587.name | alteration.626.name | alteration.627.name | alteration.628.name | alteration.629.name | alteration.630.name | alteration.631.name | npc.7590.name,kept_neologism,
Resarcicha,resarcicha,object.30853.name,kept_neologism,
Resbala,resbala,,removed_known_word,dictionary_form
Resbaladizo,resbaladizo,,removed_known_word,dictionary_form
Resbalón,resbalón,,removed_known_word,dictionary_form
Rescagüino,rescagüino,spell.2216.name,kept_neologism,
Rescate,rescate,,removed_known_word,dictionary_form
Reserva,reserva,,removed_known_word,dictionary_form
Resfriado,resfriado,,removed_known_word,dictionary_form
Residencia,residencia,,removed_known_word,dictionary_form
Residual,residual,,removed_known_word,dictionary_form
Residuo,residuo,,removed_known_word,dictionary_form
Resignación,resignación,,removed_known_word,dictionary_form
Resiliencia,resiliencia,,removed_known_word,dictionary_form
Resiliente,resiliente,,removed_known_word,dictionary_form
Resina,resina,,removed_known_word,dictionary_form
Resinilla,resinilla,object.7002.name,kept_neologism,
Resistencia,resistencia,,removed_known_word,dictionary_form
Resistencias,resistencias,,removed_known_word,dictionary_form
Resistente,resistente,,removed_known_word,dictionary_form
Resistividad,resistividad,,removed_known_word,dictionary_form
Resolución,resolución,,removed_known_word,dictionary_form
Resonancia,resonancia,,removed_known_word,dictionary_form
Resonante,resonante,,removed_known_word,dictionary_form
Resotod,resotod,object.3819.name,kept_neologism,
Respiración,respiración,,removed_known_word,dictionary_form
Respirador,respirador,,removed_known_word,dictionary_form
Resplandor,resplandor,,removed_known_word,dictionary_form
Responsable,responsable,,removed_known_word,dictionary_form
Respuesta,respuesta,,removed_known_word,dictionary_form
Respuestas,respuestas,,removed_known_word,dictionary_form
Resquebrajada,resquebrajada,,removed_known_word,dictionary_form
Ress,ress,npc.1893.name,kept_neologism,
Resshō,resshō,"spell.18398.name, spell.18399.name",kept_neologism,
Restallamiento,restallamiento,spell.27109.name,kept_neologism,
Restauración,restauración,,removed_known_word,dictionary_form
Restaurante,restaurante,,removed_known_word,dictionary_form
Restaurar,restaurar,,removed_known_word,dictionary_form
Restituto,restituto,npc.1902.name,kept_neologism,
Resto,resto,,removed_known_word,dictionary_form
Restos,restos,,removed_known_word,dictionary_form
Restricción,restricción,,removed_known_word,dictionary_form
Restrictiva,restrictiva,,removed_known_word,dictionary_form
Resucitador,resucitador,,removed_known_word,dictionary_form
Resucitar,resucitar,,removed_known_word,dictionary_form
Resultado,resultado,,removed_known_word,dictionary_form
Resurrección,resurrección,,removed_known_word,dictionary_form
Ret,ret,object.11645.name | object.11646.name | object.11647.name | object.11648.name | object.20629.name | object.20630.name | object.20631.name | object.20632.name | object.20633.name | object.20634.name,kept_neologism,
RetPA,retpa,object.28040.name | object.28045.name | object.28049.name | object.28054.name | object.28056.name | object.28059.name | object.28064.name | object.28066.name | object.28070.name | object.28072.name | object.28073.name | object.28076.name | object.28121.name | object.28126.name | object.28130.name | object.28133.name | object.28136.name | object.28137.name | object.28140.name | object.28143.name | object.28146.name | object.28147.name | object.28149.name | object.28152.name | object.28153.name | object.28155.name | object.28156.name | object.28158.name,kept_neologism,
RetPM,retpm,object.27999.name | object.28004.name | object.28008.name | object.28013.name | object.28015.name | object.28018.name | object.28023.name | object.28025.name | object.28029.name | object.28031.name | object.28035.name | object.28078.name | object.28083.name | object.28088.name | object.28089.name | object.28090.name | object.28091.name | object.28098.name | object.28099.name | object.28100.name | object.28101.name | object.28108.name | object.28109.name | object.28110.name | object.28111.name | object.28112.name | object.28113.name,kept_neologism,
Reta,reta,,removed_known_word,dictionary_form
Retablo,retablo,,removed_known_word,dictionary_form
Retador,retador,,removed_known_word,dictionary_form
Retadora,retadora,,removed_known_word,dictionary_form
Retaguardia,retaguardia,,removed_known_word,dictionary_form
Retardada,retardada,,removed_known_word,dictionary_form
Retardado,retardado,,removed_known_word,dictionary_form
Retazo,retazo,,removed_known_word,dictionary_form
Retazos,retazos,,removed_known_word,dictionary_form
Retención,retención,,removed_known_word,dictionary_form
Retira,retira,,removed_known_word,dictionary_form
Retirada,retirada,,removed_known_word,dictionary_form
Retiro,retiro,,removed_known_word,dictionary_form
Retkel,retkel,"companion.68.name, npc.7078.name | object.10634.name | object.10635.name | object.10636.name | object.10637.name | object.27597.name | object.28229.name | object.28270.name | object.28278.name | object.28461.name | object.set.147.name",kept_neologism,
Retlaw,retlaw,npc.4831.name,kept_neologism,
Reto,reto,,removed_known_word,dictionary_form
Retorcida,retorcida,,removed_known_word,dictionary_form
Retorcido,retorcido,,removed_known_word,dictionary_form
Retornador,retornador,object.15900.name,kept_neologism,
Retorno,retorno,,removed_known_word,dictionary_form
Retos,retos,,removed_known_word,dictionary_form
Retoño,retoño,,removed_known_word,dictionary_form
Retraso,retraso,,removed_known_word,dictionary_form
Retro,retro,"achievement.objective.3027.name, quest.830.name | server.203.name",kept_neologism,
Retrocesión,retrocesión,spell.3764.name,kept_neologism,
Retroceso,retroceso,,removed_known_word,dictionary_form
Retrofus,retrofus,object.30538.name | object.30539.name | object.30540.name | object.set.858.name,kept_neologism,
Retrogradación,retrogradación,spell.5817.name,kept_neologism,
Retroolble,retroolble,spell.30388.name,kept_neologism,
Retuerce-tripas,retuerce-tripas,object.28340.name,kept_neologism,
Retumbante,retumbante,,removed_known_word,dictionary_form
Retzul,retzul,npc.5837.name,kept_neologism,
Reucated,reucated,object.4074.name,kept_neologism,
Reunido,reunido,,removed_known_word,dictionary_form
Reunificación,reunificación,,removed_known_word,dictionary_form
Reunión,reunión,,removed_known_word,dictionary_form
Reuth,reuth,npc.371.name,kept_neologism,
Revelación,revelación,,removed_known_word,dictionary_form
Reventar,reventar,,removed_known_word,dictionary_form
Reventón,reventón,"spell.1132.name, spell.22394.name, spell.22396.name",kept_neologism,
Reverencia,reverencia,,removed_known_word,dictionary_form
Reversi,reversi,"choice.options.313.description, infinite.dream.action.99.name, spell.31791.name",kept_neologism,
Revestimiento,revestimiento,,removed_known_word,dictionary_form
Revigorizante,revigorizante,"spell.11835.name | spell.139.name | spell.19807.name | spell.5164.name, spell.pair.27.name | spell.5168.name, spell.pair.31.name",kept_neologism,
Revista,revista,,removed_known_word,dictionary_form
Revitalizado,revitalizado,,removed_known_word,dictionary_form
Revitalizante,revitalizante,"monster.7345.name, spell.25268.name, spell.25325.name, spell.25340.name, spell.25341.name | monster.7374.name | object.16417.name | spell.13212.name, spell.25744.name, spell.25763.name, spell.28572.name | spell.21039.name | spell.21061.name, spell.21132.name, spell.21166.name, spell.21167.name | spell.3299.name | spell.3456.name | spell.4158.name | spell.6044.name | spell.6372.name | spell.919.name | state.3822.name",kept_neologism,
Revoloteador,revoloteador,spell.11849.name,kept_neologism,
Revoltoso,revoltoso,,removed_known_word,dictionary_form
Revolución,revolución,,removed_known_word,dictionary_form
Revuelo,revuelo,,removed_known_word,dictionary_form
Revueloteo,revueloteo,"spell.22594.name, spell.22595.name, spell.27035.name, spell.27917.name",kept_neologism,
Revuelto,revuelto,,removed_known_word,dictionary_form
Revés,revés,,removed_known_word,dictionary_form
Rewona,rewona,object.25818.name,kept_neologism,
Rex,rex,spell.23047.name,kept_neologism,
Rey,rey,,removed_known_word,dictionary_form
Reyes,reyes,,removed_known_word,dictionary_form
Reyna,reyna,npc.306.name | object.16013.name,kept_neologism,
Reyro,reyro,"monster.4215.name, npc.3019.name | object.17264.name",kept_neologism,
Reyuna,reyuna,monster.2614.name,kept_neologism,
Reza,reza,,removed_known_word,dictionary_form
Rezagada,rezagada,,removed_known_word,dictionary_form
Rezagado,rezagado,,removed_known_word,dictionary_form
Rezed,rezed,npc.371.name,kept_neologism,
Reír,reír,,removed_known_word,dictionary_form
Reírse,reírse,,removed_known_word,dictionary_form
Rhabia,rhabia,"spell.2693.name, spell.21886.name",kept_neologism,
Rhente,rhente,object.8662.name,kept_neologism,
Rhera,rhera,npc.6895.name,kept_neologism,
Rhi'Ka,rhi'ka,object.9730.name,kept_neologism,
Rhizoma,rhizoma,"object.347.name | spell.17159.name | spell.19832.name, spell.19835.name | spell.28392.name",kept_neologism,
Rhoarim,rhoarim,"achievement.8859.name, achievement.objective.17809.name | achievement.8866.name, achievement.objective.17793.name, world.subarea.1043.name | hint.3695.name | interactive.434.name | monster.8188.name, npc.7785.name, npc.7800.name | monster.8189.name, npc.7784.name | monster.8190.name, npc.7783.name, npc.7787.name | monster.8191.name, npc.7782.name, npc.7786.name, spelltype.4078.title | monster.8192.name, npc.7770.name, spelltype.4077.title | npc.7794.name, npc.7795.name, npc.7797.name | object.31609.name | object.31610.name, spell.31528.name | object.31623.name | object.31654.name | object.31761.name | object.31762.name | object.31823.name | object.31889.name | object.set.1015.name | skill.action.801.name, skill.431.name | spell.31527.name | spell.31530.name",kept_neologism,
Rhoarims,rhoarims,"achievement.8847.name, achievement.objective.17757.name, monster.race.321.name | guild.mission.156.name | object.31611.name | object.31923.name | spell.31828.name",kept_neologism,
Rhon,rhon,npc.6825.name,kept_neologism,
Rial,rial,npc.1902.name,kept_neologism,
Rib,rib,"achievement.objective.624.name, achievement.objective.9225.name, achievement.objective.10080.name, monster.108.name, monster.7884.name | monster.4251.name | monster.4642.name, npc.3475.name | monster.5068.name, npc.4163.name | object.2642.name | object.432.name",kept_neologism,
Ribat,ribat,"npc.1898.name, npc.1899.name",kept_neologism,
Ribera,ribera,,removed_known_word,dictionary_form
Riberas,riberas,,removed_known_word,dictionary_form
Riberico,riberico,npc.2388.name,kept_neologism,
Ribfétido,ribfétido,monster.5030.name,kept_neologism,
Rica,rica,,removed_known_word,dictionary_form
Ricaficha,ricaficha,object.24958.name,kept_neologism,
Ricar,ricar,npc.2581.name,kept_neologism,
Ricardo,ricardo,,removed_known_word,dictionary_form
Ricastro,ricastro,npc.2964.name,kept_neologism,
Rice,rice,,removed_known_word,dictionary_form
Richard,richard,npc.1398.name | npc.3553.name,kept_neologism,
Richards,richards,"npc.1293.name, npc.2214.name, object.11234.name",kept_neologism,
Richemme,richemme,document.183.author,kept_neologism,
Richtera,richtera,"document.245.author, npc.1446.name | object.12515.name | object.12534.name",kept_neologism,
Rición,rición,object.14885.name,kept_neologism,
Rick,rick,"achievement.objective.3307.name, quest.1492.name | npc.2364.name",kept_neologism,
Ricksen,ricksen,npc.3690.name,kept_neologism,
Ricky,ricky,"monster.7689.name, npc.7183.name | npc.2528.name",kept_neologism,
Rico,rico,,removed_known_word,dictionary_form
