game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases
WAKFU,es,muuugrosa,muuugrosa,tb_only,tb_filtered_base,True,True,False,False,False,muuugrosa,,,,,kept_neologism,,,
WAKFU,es,Muuugrs,muuugrs,tb_only,tb_filtered_base,True,True,False,False,False,Muuugrs,,,,,kept_neologism,,,
WAKFU,es,muuugrs,muuugrs,tb_only,tb_filtered_base,True,True,False,False,False,muuugrs,,,,,kept_neologism,,,
WAKFU,es,muuugrñón,muuugrñón,tb_only,tb_filtered_base,True,True,False,False,False,muuugrñón,,,,,kept_neologism,,,
WAKFU,es,muuugtrool,muuugtrool,tb_only,tb_filtered_base,True,True,False,False,False,muuugtrool,,,,,kept_neologism,,,
WAKFU,es,Muuumusca,muuumusca,tb_only,tb_filtered_base,True,True,False,False,False,Muuumusca,S,,S,S,kept_neologism,,Muuumusca:S:1/1,
WAKFU,es,muuumusca,muuumusca,tb_only,tb_filtered_base,True,True,False,False,False,muuumusca,S,,S,S,kept_neologism,,muuumusca:S:1/1,
WAKFU,es,Muuumusqueo,muuumusqueo,tb_only,tb_filtered_base,True,True,False,False,False,Muuumusqueo,,,,,kept_neologism,,,
WAKFU,es,Muuumuuuleto,muuumuuuleto,tb_only,tb_filtered_base,True,True,False,False,False,Muuumuuuleto,,,,,kept_neologism,,,
WAKFU,es,muuumuuuleto,muuumuuuleto,tb_only,tb_filtered_base,True,True,False,False,False,muuumuuuleto,,,,,kept_neologism,,,
WAKFU,es,Muuurgarita,muuurgarita,tb_only,tb_filtered_base,True,True,False,False,False,Muuurgarita,,,,,kept_neologism,,,
WAKFU,es,muwais,muwais,tb_only,tb_filtered_base,True,True,False,False,False,muwais,,,,,kept_neologism,,,
WAKFU,es,Muwais,muwais,tb_only,tb_filtered_base,True,True,False,False,False,Muwais,,,,,kept_neologism,,,
WAKFU,es,muwete,muwete,tb_only,tb_filtered_base,True,True,False,False,False,muwete,,,,,kept_neologism,,,
WAKFU,es,Muwete,muwete,tb_only,tb_filtered_base,True,True,False,False,False,Muwete,,,,,kept_neologism,,,
WAKFU,es,Muñequil,muñequil,tb_only,tb_filtered_base,True,True,False,False,False,Muñequil,,,,,kept_neologism,,,
WAKFU,es,Myde,myde,tb_only,tb_filtered_base,True,True,False,False,False,Myde,,,,,kept_neologism,,,
WAKFU,es,Myrleine,myrleine,tb_only,tb_filtered_base,True,True,False,False,False,Myrleine,,,,,kept_neologism,,,
WAKFU,es,Mystroolrio,mystroolrio,tb_only,tb_filtered_base,True,True,False,False,False,Mystroolrio,,,,,kept_neologism,,,
WAKFU,es,Myz,myz,tb_only,tb_filtered_base,True,True,False,False,False,Myz,,,,,kept_neologism,,,
WAKFU,es,Mágiko,mágiko,tb_only,tb_filtered_base,True,True,False,False,False,Mágiko,,,,,kept_neologism,,,
WAKFU,es,Májyka,májyka,tb_only,tb_filtered_base,True,True,False,False,False,Májyka,,,,,kept_neologism,,,
WAKFU,es,Márama,márama,tb_only,tb_filtered_base,True,True,False,False,False,Márama,,,,,kept_neologism,,,
WAKFU,es,másguapas,másguapas,tb_only,tb_filtered_base,True,True,False,False,False,másguapas,,,,,kept_neologism,,,
WAKFU,es,Mägdärenä,mägdärenä,tb_only,tb_filtered_base,True,True,False,False,False,Mägdärenä,,,,,kept_neologism,,,
WAKFU,es,mägdärenä,mägdärenä,tb_only,tb_filtered_base,True,True,False,False,False,mägdärenä,,,,,kept_neologism,,,
WAKFU,es,mär,mär,tb_only,tb_filtered_base,True,True,False,False,False,mär,,,,,kept_neologism,,,
WAKFU,es,Märeä,märeä,tb_only,tb_filtered_base,True,True,False,False,False,Märeä,,,,,kept_neologism,,,
WAKFU,es,Märino,märino,tb_only,tb_filtered_base,True,True,False,False,False,Märino,,,,,kept_neologism,,,
WAKFU,es,märinä,märinä,tb_only,tb_filtered_base,True,True,False,False,False,märinä,,,,,kept_neologism,,,
WAKFU,es,mía,mía,corpus_only,corpus_aff_form,False,False,True,False,False,Mer,,,,,,,Mer:G:1/2 ; Mer:S:0/1,Mer
WAKFU,es,mías,mías,corpus_only,corpus_aff_form,False,False,True,False,False,Mer,,,,,,,Mer:G:1/2 ; Mer:S:0/1,Mer
WAKFU,es,MÓGUICES,móguices,corpus_only,corpus_aff_form,True,True,True,False,False,Móguiz | móguiz,,,,,kept_neologism,,Móguiz:G:0/2 ; Móguiz:S:1/1 ; móguiz:G:0/2 ; móguiz:S:1/1,Móguiz | móguiz
WAKFU,es,Móguiz,móguiz,tb_only,tb_filtered_base,True,True,False,False,False,Móguiz,S,,S,S,kept_neologism,,Móguiz:G:0/2 ; Móguiz:S:1/1,
WAKFU,es,móguiz,móguiz,tb_only,tb_filtered_base,True,True,False,False,False,móguiz,S,,S,S,kept_neologism,,móguiz:G:0/2 ; móguiz:S:1/1,
WAKFU,es,Mówbido,mówbido,tb_only,tb_filtered_base,True,True,False,False,False,Mówbido,S,,S,S,kept_neologism,,Mówbido:G:0/2 ; Mówbido:S:1/1,
WAKFU,es,n'Nuevo,n'nuevo,tb_only,tb_filtered_base,True,True,False,False,False,n'Nuevo,,,,,kept_neologism,,,
WAKFU,es,Nabreus,nabreus,tb_only,tb_filtered_base,True,True,False,False,False,Nabreus,,,,,kept_neologism,,,
WAKFU,es,nabucodonosaurio,nabucodonosaurio,tb_only,tb_filtered_base,True,True,False,False,False,nabucodonosaurio,,,,,kept_neologism,,,
WAKFU,es,Nabucodonosaurio,nabucodonosaurio,tb_only,tb_filtered_base,True,True,False,False,False,Nabucodonosaurio,,,,,kept_neologism,,,
WAKFU,es,Nacarillo,nacarillo,tb_only,tb_filtered_base,True,True,False,False,False,Nacarillo,,,,,kept_neologism,,,
WAKFU,es,nacarillo,nacarillo,tb_only,tb_filtered_base,True,True,False,False,False,nacarillo,,,,,kept_neologism,,,
WAKFU,es,Nador,nador,tb_only,tb_filtered_base,True,True,False,False,False,Nador,,,,,kept_neologism,,Nador:G:0/2 ; Nador:S:0/1,
WAKFU,es,Nados,nados,tb_only,tb_filtered_base,True,True,False,False,False,Nados,,,,,kept_neologism,,,
WAKFU,es,Naell,naell,tb_only,tb_filtered_base,True,True,False,False,False,Naell,,,,,kept_neologism,,,
WAKFU,es,Naelín,naelín,tb_only,tb_filtered_base,True,True,False,False,False,Naelín,,,,,kept_neologism,,,
WAKFU,es,naica,naica,tb_only,tb_filtered_base,True,True,False,False,False,naica,,,,,kept_neologism,,,
WAKFU,es,Nam,nam,tb_only,tb_filtered_base,True,True,False,False,False,Nam,,,,,kept_neologism,,,
WAKFU,es,namigo,namigo,tb_only,tb_filtered_base,True,True,False,False,False,namigo,,,,,kept_neologism,,,
WAKFU,es,Namo,namo,tb_only,tb_filtered_base,True,True,False,False,False,Namo,S,,S,S,kept_neologism,,Namo:G:0/2 ; Namo:S:1/1,
WAKFU,es,namo,namo,tb_only,tb_filtered_base,True,True,False,False,False,namo,S,,S,S,kept_neologism,,namo:G:0/2 ; namo:S:1/1,
WAKFU,es,nano-rebeldes,nano-rebeldes,tb_only,tb_filtered_base,True,True,False,False,False,nano-rebeldes,,,,,kept_neologism,,,
WAKFU,es,Nanoimberbe,nanoimberbe,tb_only,tb_filtered_base,True,True,False,False,False,Nanoimberbe,,,,,kept_neologism,,,
WAKFU,es,Nanoindestructible,nanoindestructible,tb_only,tb_filtered_base,True,True,False,False,False,Nanoindestructible,,,,,kept_neologism,,,
WAKFU,es,Nara,nara,tb_only,tb_filtered_base,True,True,False,False,False,Nara,,,,,kept_neologism,,Nara:S:0/1,
WAKFU,es,Narakia,narakia,tb_only,tb_filtered_base,True,True,False,False,False,Narakia,,,,,kept_neologism,,,
WAKFU,es,narina,narina,tb_only,tb_filtered_base,True,True,False,False,False,narina,,,,,kept_neologism,,,
WAKFU,es,Nas,nas,tb_only,tb_filtered_base,True,True,False,False,False,Nas,,,,,kept_neologism,,Nas:S:0/1,
WAKFU,es,Nasanillo,nasanillo,tb_only,tb_filtered_base,True,True,False,False,False,Nasanillo,,,,,kept_neologism,,,
WAKFU,es,nasanillo,nasanillo,tb_only,tb_filtered_base,True,True,False,False,False,nasanillo,,,,,kept_neologism,,,
WAKFU,es,nataraja,nataraja,tb_only,tb_filtered_base,True,True,False,False,False,nataraja,,,,,kept_neologism,,,
WAKFU,es,Nauh,nauh,tb_only,tb_filtered_base,True,True,False,False,False,Nauh,,,,,kept_neologism,,,
WAKFU,es,Nausia,nausia,tb_only,tb_filtered_base,True,True,False,False,False,Nausia,,,,,kept_neologism,,,
WAKFU,es,nautillo,nautillo,tb_only,tb_filtered_base,True,True,False,False,False,nautillo,,,,,kept_neologism,,,
WAKFU,es,Nautillo,nautillo,tb_only,tb_filtered_base,True,True,False,False,False,Nautillo,,,,,kept_neologism,,,
WAKFU,es,Nautilor,nautilor,tb_only,tb_filtered_base,True,True,False,False,False,Nautilor,,,,,kept_neologism,,,
WAKFU,es,Nawanja,nawanja,tb_only,tb_filtered_base,True,True,False,False,False,Nawanja,S,,S,S,kept_neologism,,Nawanja:S:1/1,
WAKFU,es,nawanja,nawanja,tb_only,tb_filtered_base,True,True,False,False,False,nawanja,S,,S,S,kept_neologism,,nawanja:S:1/1,
WAKFU,es,Nawidad,nawidad,tb_only,tb_filtered_base,True,True,False,False,False,Nawidad,,,,,kept_neologism,,,
WAKFU,es,Nayang,nayang,tb_only,tb_filtered_base,True,True,False,False,False,Nayang,,,,,kept_neologism,,,
WAKFU,es,Ndedero,ndedero,tb_only,tb_filtered_base,True,True,False,False,False,Ndedero,,,,,kept_neologism,,,
WAKFU,es,necroforjada,necroforjada,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,True,True,False,False,necroforjada | necroforjado,S,,S,S,kept_neologism,,necroforjada:S:1/1 ; necroforjado:G:2/2 ; necroforjado:S:0/1,necroforjado
WAKFU,es,necroforjado,necroforjado,tb_only,tb_filtered_base,True,True,False,False,False,necroforjado,G,,G,G,kept_neologism,,necroforjado:G:2/2 ; necroforjado:S:0/1,
WAKFU,es,necrogrina,necrogrina,tb_only,tb_filtered_base,True,True,False,False,False,necrogrina,,,,,kept_neologism,,,
WAKFU,es,necromizada,necromizada,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,True,True,False,False,necromizada | necromizado,S,,S,S,kept_neologism,,necromizada:S:1/1 ; necromizado:G:2/2 ; necromizado:S:0/1,necromizado
WAKFU,es,necromizado,necromizado,tb_only,tb_filtered_base,True,True,False,False,False,necromizado,G,,G,G,kept_neologism,,necromizado:G:2/2 ; necromizado:S:0/1,
WAKFU,es,Necromizador,necromizador,tb_only,tb_filtered_base,True,True,False,False,False,Necromizador,G,,G,G,kept_neologism,,Necromizador:G:1/2 ; Necromizador:S:0/1,
WAKFU,es,Necromundo,necromundo,tb_only,tb_filtered_base,True,True,False,False,False,Necromundo,,,,,kept_neologism,,,
WAKFU,es,necropedo,necropedo,tb_only,tb_filtered_base,True,True,False,False,False,necropedo,G,,G,G,kept_neologism,,necropedo:G:1/2 ; necropedo:S:0/1,
WAKFU,es,necropet,necropet,tb_only,tb_filtered_base,True,True,False,False,False,necropet,,,,,kept_neologism,,,
WAKFU,es,necropica,necropica,tb_only,tb_filtered_base,True,True,False,False,False,necropica,,,,,kept_neologism,,,
WAKFU,es,Necropica,necropica,tb_only,tb_filtered_base,True,True,False,False,False,Necropica,,,,,kept_neologism,,,
WAKFU,es,necrosada,necrosada,tb_only,tb_filtered_base,True,True,False,False,False,necrosada,,,,,kept_neologism,,,
WAKFU,es,necrosados,necrosados,tb_only,tb_filtered_base,True,True,False,False,False,necrosados,,,,,kept_neologism,,,
WAKFU,es,Necroyelmo,necroyelmo,tb_only,tb_filtered_base,True,True,False,False,False,Necroyelmo,,,,,kept_neologism,,,
WAKFU,es,necroyelmo,necroyelmo,tb_only,tb_filtered_base,True,True,False,False,False,necroyelmo,,,,,kept_neologism,,,
WAKFU,es,Necrómica,necrómica,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,True,True,False,False,Necrómica | Necrómico | necrómico,S,,S,S,kept_neologism,,Necrómica:S:1/1 ; Necrómico:G:2/2 ; Necrómico:S:0/1 ; necrómico:G:2/2 ; necrómico:S:0/1,Necrómico | necrómico
WAKFU,es,necrómica,necrómica,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,True,True,False,False,Necrómico | necrómica | necrómico,S,,S,S,kept_neologism,,Necrómico:G:2/2 ; Necrómico:S:0/1 ; necrómica:S:1/1 ; necrómico:G:2/2 ; necrómico:S:0/1,Necrómico | necrómico
WAKFU,es,Necrómico,necrómico,tb_only,tb_filtered_base,True,True,False,False,False,Necrómico,G,,G,G,kept_neologism,,Necrómico:G:2/2 ; Necrómico:S:0/1,
WAKFU,es,necrómico,necrómico,tb_only,tb_filtered_base,True,True,False,False,False,necrómico,G,,G,G,kept_neologism,,necrómico:G:2/2 ; necrómico:S:0/1,
WAKFU,es,Necrópelis,necrópelis,tb_only,tb_filtered_base,True,True,False,False,False,Necrópelis,,,,,kept_neologism,,,
WAKFU,es,Necrópsica,necrópsica,tb_only,tb_filtered_base,True,True,False,False,False,Necrópsica,,,,,kept_neologism,,,
WAKFU,es,necrópsica,necrópsica,tb_only,tb_filtered_base,True,True,False,False,False,necrópsica,,,,,kept_neologism,,,
WAKFU,es,necwosado,necwosado,tb_only,tb_filtered_base,True,True,False,False,False,necwosado,,,,,kept_neologism,,,
WAKFU,es,Need,need,tb_only,tb_filtered_base,True,True,False,False,False,Need,,,,,kept_neologism,,,
WAKFU,es,need,need,tb_only,tb_filtered_base,True,True,False,False,False,need,,,,,kept_neologism,,,
WAKFU,es,Nefi,nefi,tb_only,tb_filtered_base,True,True,False,False,False,Nefi,,,,,kept_neologism,,,
WAKFU,es,Negraspora,negraspora,tb_only,tb_filtered_base,True,True,False,False,False,Negraspora,S,,S,S,kept_neologism,,Negraspora:S:1/1,
WAKFU,es,negraspora,negraspora,tb_only,tb_filtered_base,True,True,False,False,False,negraspora,S,,S,S,kept_neologism,,negraspora:S:1/1,
WAKFU,es,Negro-Olvidados,negro-olvidados,tb_only,tb_filtered_base,True,True,False,False,False,Negro-Olvidados,,,,,kept_neologism,,,
WAKFU,es,negrä,negrä,tb_only,tb_filtered_base,True,True,False,False,False,negrä,,,,,kept_neologism,,,
WAKFU,es,negwa,negwa,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,True,True,False,False,Negwo | negwa | negwo,S,,S,S,kept_neologism,,Negwo:G:2/2 ; Negwo:S:0/1 ; negwa:S:1/1 ; negwo:G:2/2 ; negwo:S:0/1,Negwo | negwo
WAKFU,es,negwo,negwo,tb_only,tb_filtered_base,True,True,False,False,False,negwo,G,,G,G,kept_neologism,,negwo:G:2/2 ; negwo:S:0/1,
WAKFU,es,Negwo,negwo,tb_only,tb_filtered_base,True,True,False,False,False,Negwo,G,,G,G,kept_neologism,,Negwo:G:2/2 ; Negwo:S:0/1,
WAKFU,es,Neige,neige,tb_only,tb_filtered_base,True,True,False,False,False,Neige,,,,,kept_neologism,,,
WAKFU,es,Nekark,nekark,tb_only,tb_filtered_base,True,True,False,False,False,Nekark,,,,,kept_neologism,,,
WAKFU,es,Nekru,nekru,tb_only,tb_filtered_base,True,True,False,False,False,Nekru,,,,,kept_neologism,,,
WAKFU,es,Nelmen,nelmen,tb_only,tb_filtered_base,True,True,False,False,False,Nelmen,,,,,kept_neologism,,,
WAKFU,es,Nemes,nemes,tb_only,tb_filtered_base,True,True,False,False,False,Nemes,,,,,kept_neologism,,,
WAKFU,es,nemes,nemes,tb_only,tb_filtered_base,True,True,False,False,False,nemes,,,,,kept_neologism,,,
WAKFU,es,Nemia,nemia,tb_only,tb_filtered_base,True,True,False,False,False,Nemia,,,,,kept_neologism,,,
WAKFU,es,Nemotilus,nemotilus,tb_only,tb_filtered_base,True,True,False,False,False,Nemotilus,,,,,kept_neologism,,,
WAKFU,es,Neoala,neoala,tb_only,tb_filtered_base,True,True,False,False,False,Neoala,,,,,kept_neologism,,,
WAKFU,es,neoalforja,neoalforja,tb_only,tb_filtered_base,True,True,False,False,False,neoalforja,,,,,kept_neologism,,,
WAKFU,es,Neoalforja,neoalforja,tb_only,tb_filtered_base,True,True,False,False,False,Neoalforja,,,,,kept_neologism,,,
WAKFU,es,Neoantro,neoantro,tb_only,tb_filtered_base,True,True,False,False,False,Neoantro,,,,,kept_neologism,,,
WAKFU,es,Neoarmero,neoarmero,tb_only,tb_filtered_base,True,True,False,False,False,Neoarmero,G,,G,G,kept_neologism,,Neoarmero:G:1/2 ; Neoarmero:S:0/1,
WAKFU,es,Neoarroquinero,neoarroquinero,tb_only,tb_filtered_base,True,True,False,False,False,Neoarroquinero,,,,,kept_neologism,,,
WAKFU,es,Neoartesano,neoartesano,tb_only,tb_filtered_base,True,True,False,False,False,Neoartesano,G,,G,G,kept_neologism,,Neoartesano:G:1/2 ; Neoartesano:S:0/1,
WAKFU,es,neoaura,neoaura,tb_only,tb_filtered_base,True,True,False,False,False,neoaura,,,,,kept_neologism,,,
WAKFU,es,Neoaura,neoaura,tb_only,tb_filtered_base,True,True,False,False,False,Neoaura,,,,,kept_neologism,,,
WAKFU,es,Neobalinería,neobalinería,tb_only,tb_filtered_base,True,True,False,False,False,Neobalinería,,,,,kept_neologism,,,
WAKFU,es,Neobalí,neobalí,tb_only,tb_filtered_base,True,True,False,False,False,Neobalí,,,,,kept_neologism,,,
WAKFU,es,neobandera,neobandera,tb_only,tb_filtered_base,True,True,False,False,False,neobandera,,,,,kept_neologism,,,
WAKFU,es,neobarco,neobarco,tb_only,tb_filtered_base,True,True,False,False,False,neobarco,,,,,kept_neologism,,,
WAKFU,es,Neobarco,neobarco,tb_only,tb_filtered_base,True,True,False,False,False,Neobarco,,,,,kept_neologism,,,
WAKFU,es,Neobastoncillo,neobastoncillo,tb_only,tb_filtered_base,True,True,False,False,False,Neobastoncillo,,,,,kept_neologism,,,
WAKFU,es,neobastoncillo,neobastoncillo,tb_only,tb_filtered_base,True,True,False,False,False,neobastoncillo,,,,,kept_neologism,,,
WAKFU,es,Neobendición,neobendición,tb_only,tb_filtered_base,True,True,False,False,False,Neobendición,,,,,kept_neologism,,,
WAKFU,es,neocaja,neocaja,tb_only,tb_filtered_base,True,True,False,False,False,neocaja,,,,,kept_neologism,,,
WAKFU,es,Neocaja,neocaja,tb_only,tb_filtered_base,True,True,False,False,False,Neocaja,,,,,kept_neologism,,,
WAKFU,es,Neocampesino,neocampesino,tb_only,tb_filtered_base,True,True,False,False,False,Neocampesino,G,,G,G,kept_neologism,,Neocampesino:G:1/2 ; Neocampesino:S:0/1,
WAKFU,es,neocapa,neocapa,tb_only,tb_filtered_base,True,True,False,False,False,neocapa,,,,,kept_neologism,,,
WAKFU,es,Neocapa,neocapa,tb_only,tb_filtered_base,True,True,False,False,False,Neocapa,,,,,kept_neologism,,,
WAKFU,es,neocaramelo,neocaramelo,tb_only,tb_filtered_base,True,True,False,False,False,neocaramelo,,,,,kept_neologism,,,
WAKFU,es,Neocaramelo,neocaramelo,tb_only,tb_filtered_base,True,True,False,False,False,Neocaramelo,,,,,kept_neologism,,,
WAKFU,es,Neocardo,neocardo,tb_only,tb_filtered_base,True,True,False,False,False,Neocardo,,,,,kept_neologism,,,
WAKFU,es,neocardo,neocardo,tb_only,tb_filtered_base,True,True,False,False,False,neocardo,,,,,kept_neologism,,,
WAKFU,es,Neocastillo,neocastillo,tb_only,tb_filtered_base,True,True,False,False,False,Neocastillo,,,,,kept_neologism,,,
WAKFU,es,Neocazadora,neocazadora,tb_only,tb_filtered_base,True,True,False,False,False,Neocazadora,,,,,kept_neologism,,,
WAKFU,es,neocazadora,neocazadora,tb_only,tb_filtered_base,True,True,False,False,False,neocazadora,,,,,kept_neologism,,,
WAKFU,es,neocerbero,neocerbero,tb_only,tb_filtered_base,True,True,False,False,False,neocerbero,,,,,kept_neologism,,,
WAKFU,es,Neociudad,neociudad,tb_only,tb_filtered_base,True,True,False,False,False,Neociudad,,,,,kept_neologism,,,
WAKFU,es,Neococinero,neococinero,tb_only,tb_filtered_base,True,True,False,False,False,Neococinero,G,,G,G,kept_neologism,,Neococinero:G:1/2 ; Neococinero:S:0/1,
WAKFU,es,neocolmillo,neocolmillo,tb_only,tb_filtered_base,True,True,False,False,False,neocolmillo,,,,,kept_neologism,,,
WAKFU,es,Neocolmillo,neocolmillo,tb_only,tb_filtered_base,True,True,False,False,False,Neocolmillo,,,,,kept_neologism,,,
WAKFU,es,neocorrupciones,neocorrupciones,corpus_only,corpus_aff_form,False,False,True,False,False,Neocorrupción,,,,,,,Neocorrupción:G:0/2 ; Neocorrupción:S:1/1,Neocorrupción
WAKFU,es,Neocorrupción,neocorrupción,tb_only,tb_filtered_base,True,True,False,False,False,Neocorrupción,S,,S,S,kept_neologism,,Neocorrupción:G:0/2 ; Neocorrupción:S:1/1,
WAKFU,es,neocorteza,neocorteza,tb_only,tb_filtered_base,True,True,False,False,False,neocorteza,,,,,kept_neologism,,,
WAKFU,es,Neocorteza,neocorteza,tb_only,tb_filtered_base,True,True,False,False,False,Neocorteza,,,,,kept_neologism,,,
WAKFU,es,Neocuartel,neocuartel,tb_only,tb_filtered_base,True,True,False,False,False,Neocuartel,,,,,kept_neologism,,,
WAKFU,es,Neocuervo,neocuervo,tb_only,tb_filtered_base,True,True,False,False,False,Neocuervo,,,,,kept_neologism,,,
WAKFU,es,neodofus,neodofus,tb_only,tb_filtered_base,True,True,False,False,False,neodofus,,,,,kept_neologism,,,
WAKFU,es,Neodofus,neodofus,tb_only,tb_filtered_base,True,True,False,False,False,Neodofus,,,,,kept_neologism,,,
WAKFU,es,neodora,neodora,tb_only,tb_filtered_base,True,True,False,False,False,neodora,,,,,kept_neologism,,,
WAKFU,es,Neodora,neodora,tb_only,tb_filtered_base,True,True,False,False,False,Neodora,,,,,kept_neologism,,,
WAKFU,es,Neoebanista,neoebanista,tb_only,tb_filtered_base,True,True,False,False,False,Neoebanista,,,,,kept_neologism,,,
WAKFU,es,Neoespíritu,neoespíritu,tb_only,tb_filtered_base,True,True,False,False,False,Neoespíritu,,,,,kept_neologism,,,
WAKFU,es,neoespíritu,neoespíritu,tb_only,tb_filtered_base,True,True,False,False,False,neoespíritu,,,,,kept_neologism,,,
WAKFU,es,Neoexterminador,neoexterminador,tb_only,tb_filtered_base,True,True,False,False,False,Neoexterminador,G,,G,G,kept_neologism,,Neoexterminador:G:1/2 ; Neoexterminador:S:0/1,
WAKFU,es,Neoextras,neoextras,tb_only,tb_filtered_base,True,True,False,False,False,Neoextras,,,,,kept_neologism,,,
WAKFU,es,Neoficha,neoficha,tb_only,tb_filtered_base,True,True,False,False,False,Neoficha,,,,,kept_neologism,,,
WAKFU,es,neoficha,neoficha,tb_only,tb_filtered_base,True,True,False,False,False,neoficha,,,,,kept_neologism,,,
WAKFU,es,Neofowtaleza,neofowtaleza,tb_only,tb_filtered_base,True,True,False,False,False,Neofowtaleza,,,,,kept_neologism,,,
WAKFU,es,neofragmento,neofragmento,tb_only,tb_filtered_base,True,True,False,False,False,neofragmento,,,,,kept_neologism,,,
WAKFU,es,Neofragmento,neofragmento,tb_only,tb_filtered_base,True,True,False,False,False,Neofragmento,,,,,kept_neologism,,,
WAKFU,es,Neogeneral,neogeneral,tb_only,tb_filtered_base,True,True,False,False,False,Neogeneral,,,,,kept_neologism,,,
WAKFU,es,Neogerar,neogerar,tb_only,tb_filtered_base,True,True,False,False,False,Neogerar,,,,,kept_neologism,,,
WAKFU,es,Neogobernador,neogobernador,tb_only,tb_filtered_base,True,True,False,False,False,Neogobernador,G,,G,G,kept_neologism,,Neogobernador:G:1/2 ; Neogobernador:S:0/1,
WAKFU,es,Neogoel,neogoel,tb_only,tb_filtered_base,True,True,False,False,False,Neogoel,,,,,kept_neologism,,,
WAKFU,es,Neoguardián,neoguardián,tb_only,tb_filtered_base,True,True,False,False,False,Neoguardián,,,,,kept_neologism,,,
WAKFU,es,neoguau,neoguau,tb_only,tb_filtered_base,True,True,False,False,False,neoguau,,,,,kept_neologism,,,
WAKFU,es,Neohacienda,neohacienda,tb_only,tb_filtered_base,True,True,False,False,False,Neohacienda,,,,,kept_neologism,,,
WAKFU,es,Neoherbolario,neoherbolario,tb_only,tb_filtered_base,True,True,False,False,False,Neoherbolario,G,,G,G,kept_neologism,,Neoherbolario:G:1/2 ; Neoherbolario:S:0/1,
WAKFU,es,Neohorno,neohorno,tb_only,tb_filtered_base,True,True,False,False,False,Neohorno,,,,,kept_neologism,,,
WAKFU,es,Neohéroe,neohéroe,tb_only,tb_filtered_base,True,True,False,False,False,Neohéroe,,,,,kept_neologism,,,
WAKFU,es,Neojalató,neojalató,tb_only,tb_filtered_base,True,True,False,False,False,Neojalató,,,,,kept_neologism,,,
WAKFU,es,neojefe,neojefe,tb_only,tb_filtered_base,True,True,False,False,False,neojefe,S,,S,S,kept_neologism,,neojefe:G:0/2 ; neojefe:S:1/1,
WAKFU,es,Neojefe,neojefe,tb_only,tb_filtered_base,True,True,False,False,False,Neojefe,S,,S,S,kept_neologism,,Neojefe:G:0/2 ; Neojefe:S:1/1,
WAKFU,es,Neojoyero,neojoyero,tb_only,tb_filtered_base,True,True,False,False,False,Neojoyero,G,,G,G,kept_neologism,,Neojoyero:G:1/2 ; Neojoyero:S:0/1,
WAKFU,es,Neokya,neokya,tb_only,tb_filtered_base,True,True,False,False,False,Neokya,,,,,kept_neologism,,,
WAKFU,es,Neolana,neolana,tb_only,tb_filtered_base,True,True,False,False,False,Neolana,,,,,kept_neologism,,,
WAKFU,es,neolana,neolana,tb_only,tb_filtered_base,True,True,False,False,False,neolana,,,,,kept_neologism,,,
WAKFU,es,neoleleche,neoleleche,tb_only,tb_filtered_base,True,True,False,False,False,neoleleche,,,,,kept_neologism,,,
WAKFU,es,Neoleleche,neoleleche,tb_only,tb_filtered_base,True,True,False,False,False,Neoleleche,,,,,kept_neologism,,,
WAKFU,es,Neoleñador,neoleñador,tb_only,tb_filtered_base,True,True,False,False,False,Neoleñador,G,,G,G,kept_neologism,,Neoleñador:G:1/2 ; Neoleñador:S:0/1,
WAKFU,es,Neomaestro,neomaestro,tb_only,tb_filtered_base,True,True,False,False,False,Neomaestro,G,,G,G,kept_neologism,,Neomaestro:G:1/2 ; Neomaestro:S:0/1,
WAKFU,es,Neomanojo,neomanojo,tb_only,tb_filtered_base,True,True,False,False,False,Neomanojo,,,,,kept_neologism,,,
WAKFU,es,neomanojo,neomanojo,tb_only,tb_filtered_base,True,True,False,False,False,neomanojo,,,,,kept_neologism,,,
WAKFU,es,Neomascota,neomascota,tb_only,tb_filtered_base,True,True,False,False,False,Neomascota,,,,,kept_neologism,,,
WAKFU,es,neomascota,neomascota,tb_only,tb_filtered_base,True,True,False,False,False,neomascota,,,,,kept_neologism,,,
WAKFU,es,Neomazmorra,neomazmorra,tb_only,tb_filtered_base,True,True,False,False,False,Neomazmorra,,,,,kept_neologism,,,
WAKFU,es,Neomesa,neomesa,tb_only,tb_filtered_base,True,True,False,False,False,Neomesa,,,,,kept_neologism,,,
WAKFU,es,neomesa,neomesa,tb_only,tb_filtered_base,True,True,False,False,False,neomesa,,,,,kept_neologism,,,
WAKFU,es,Neominero,neominero,tb_only,tb_filtered_base,True,True,False,False,False,Neominero,G,,G,G,kept_neologism,,Neominero:G:1/2 ; Neominero:S:0/1,
WAKFU,es,Neomizz,neomizz,tb_only,tb_filtered_base,True,True,False,False,False,Neomizz,,,,,kept_neologism,,,
