token,token_lower,tb_key,status,match_type
Nikiril,nikiril,object.8547.name,kept_neologism,
Nikka,nikka,spell.4391.name,kept_neologism,
Nikodeus,nikodeus,npc.1672.name | quest.981.name,kept_neologism,
Nikos,nikos,npc.770.name,kept_neologism,
Nikoti,nikoti,object.13303.name,kept_neologism,
Nikwa,nikwa,object.17748.name,kept_neologism,
Nila,nila,npc.2830.name,kept_neologism,
Nilelel,nilelel,object.5476.name,kept_neologism,
Nileza,nileza,"achievement.899.name, challenge.268.name | achievement.objective.2646.name, challenge.253.name, achievement.891.name | achievement.objective.2668.name | achievement.objective.2679.name | achievement.objective.2784.name | challenge.258.name, achievement.objective.2642.name, achievement.888.name | challenge.264.name, achievement.objective.2643.name, achievement.889.name | document.205.author | map.name.109576705.name | map.name.109576707.name | map.name.109577729.name | map.name.109577731.name | map.name.109578753.name | map.name.109579777.name | map.name.112203271.name, map.name.112204295.name | monster.4837.name | npc.2447.name, document.413.author, document.420.author, achievement.objective.2638.name, achievement.objective.2636.name, achievement.objective.2640.name, npc.2028.name, monster.3397.name, achievement.objective.2644.name | object.13947.name | object.13948.name | object.14046.name | object.14064.name | object.14065.name | object.14066.name | object.14101.name | object.14111.name | object.14121.name | object.14244.name | object.14250.name | object.16850.name | object.19975.name | object.set.282.name | quest.1311.name | title.375.female | title.375.male | world.subarea.790.name, achievement.objective.2661.name, hint.3224.name, achievement.887.name, dungeon.70.name",kept_neologism,
Nilja,nilja,object.2970.name,kept_neologism,
Nilolovo,nilolovo,object.4167.name,kept_neologism,
Nim,nim,npc.2292.name | npc.286.name | object.15496.name,kept_neologism,
Nimaoh,nimaoh,server.specific.value.10.text,kept_neologism,
Nimat,nimat,object.16198.name,kept_neologism,
Nimbastos,nimbastos,spell.4394.name,kept_neologism,
Nimbe,nimbe,,removed_known_word,dictionary_form
Nimberbe,nimberbe,map.name.121767428.name | npc.2267.name,kept_neologism,
Nimbos,nimbos,"achievement.1051.name | document.414.title | map.name.126092288.name | monster.3692.name | monster.race.121.name, spelltype.42.title | npc.2405.name | npc.3576.name | object.15379.name | object.15446.name | object.16880.name | object.19303.name | spell.4330.name | title.327.female | title.327.male",kept_neologism,
Nimbosium,nimbosium,document.397.title,kept_neologism,
Nimbostratus,nimbostratus,,removed_known_word,dictionary_form
Nimbosture,nimbosture,"achievement.objective.3210.name, achievement.1057.name",kept_neologism,
Nimbotox,nimbotox,object.15380.name,kept_neologism,
Nimboum,nimboum,spell.4364.name,kept_neologism,
Nimboumeuse,nimboumeuse,monster.3691.name | spell.4365.name,kept_neologism,
Nimbousculade,nimbousculade,spell.4367.name,kept_neologism,
Nimbousculeuse,nimbousculeuse,"monster.3693.name | spell.4381.name, spell.4368.name",kept_neologism,
Nimbricolage,nimbricolage,spell.4366.name,kept_neologism,
Nimbroyeur,nimbroyeur,"achievement.objective.3191.name, monster.3584.name | object.15431.name",kept_neologism,
Nime,nime,object.6467.name,kept_neologism,
Nimplosion,nimplosion,"spell.4387.name, spell.4079.name",kept_neologism,
Nimportou,nimportou,npc.1401.name,kept_neologism,
Ninchapeau,ninchapeau,object.14615.name | object.14619.name,kept_neologism,
Nincinérés,nincinérés,spelltype.645.title,kept_neologism,
Nincognito,nincognito,object.15386.name,kept_neologism,
Nine,nine,,removed_known_word,dictionary_form
Ninefi,ninefi,npc.1848.name | quest.1150.name,kept_neologism,
Ninemoit,ninemoit,object.5069.name,kept_neologism,
Ninetainedo,ninetainedo,npc.441.name,kept_neologism,
Ninfanterie,ninfanterie,monster.3676.name | spell.4370.name,kept_neologism,
Ninflexible,ninflexible,"spell.4088.name, spell.4105.name | state.178.name",kept_neologism,
Ninja,ninja,,removed_known_word,dictionary_form
Ninjacape,ninjacape,object.14616.name | object.14620.name,kept_neologism,
Ninjache,ninjache,object.14622.name,kept_neologism,
Ninjamu,ninjamu,object.14617.name | object.14621.name,kept_neologism,
Ninjarteau,ninjarteau,object.14618.name,kept_neologism,
Ninopogot,ninopogot,npc.1610.name,kept_neologism,
Ninstallé,ninstallé,npc.2306.name,kept_neologism,
Ninstitutrice,ninstitutrice,npc.2300.name,kept_neologism,
Ninstradamus,ninstradamus,"map.name.121637376.name, map.name.121635332.name | npc.2339.name | object.15506.name",kept_neologism,
Ninstructeur,ninstructeur,npc.2296.name,kept_neologism,
Nintendant,nintendant,npc.2304.name,kept_neologism,
Nintervention,nintervention,"achievement.1059.name, achievement.objective.3224.name",kept_neologism,
Nintolérant,nintolérant,"monster.3604.name, npc.2340.name",kept_neologism,
Nintrépide,nintrépide,spell.4085.name,kept_neologism,
Ninzralon,ninzralon,npc.2278.name,kept_neologism,
Niolovi,niolovi,object.3595.name,kept_neologism,
Niouke,niouke,npc.1365.name,kept_neologism,
Nipul,nipul,monster.391.name,kept_neologism,
Nipulnislip,nipulnislip,monster.2540.name,kept_neologism,
Nirecupur,nirecupur,object.4805.name,kept_neologism,
Nirogim,nirogim,object.3174.name,kept_neologism,
Niromatau,niromatau,object.5125.name,kept_neologism,
Nirudauxo,nirudauxo,object.3735.name,kept_neologism,
Nirudo,nirudo,object.5349.name,kept_neologism,
Nirufilu,nirufilu,object.3637.name,kept_neologism,
Nirugotas,nirugotas,object.3381.name,kept_neologism,
Nirundar,nirundar,object.5459.name,kept_neologism,
Nirytetas,nirytetas,object.3255.name,kept_neologism,
Nisarimou,nisarimou,object.5407.name,kept_neologism,
Nishiwa,nishiwa,npc.3826.name,kept_neologism,
Nisibet,nisibet,object.3476.name,kept_neologism,
Nisikim,nisikim,object.6136.name,kept_neologism,
Nisikumif,nisikumif,object.5549.name,kept_neologism,
Nisitik,nisitik,object.8626.name,kept_neologism,
Nisrpur,nisrpur,object.6349.name,kept_neologism,
Nissacram,nissacram,npc.298.name,kept_neologism,
Nistracolamus,nistracolamus,npc.732.name,kept_neologism,
Nisuc,nisuc,npc.319.name,kept_neologism,
Nisudidli,nisudidli,object.3185.name,kept_neologism,
Nisumam,nisumam,object.6208.name,kept_neologism,
Nisusuka,nisusuka,object.6135.name,kept_neologism,
Nitruhant,nitruhant,object.6512.name,kept_neologism,
Nitrô,nitrô,"monster.3279.name, npc.1614.name",kept_neologism,
Nitsougnal,nitsougnal,npc.1647.name | quest.963.name,kept_neologism,
Niveau,niveau,,removed_known_word,dictionary_form
Niveaux,niveaux,,removed_known_word,dictionary_form
Niversaire,niversaire,spell.9191.name,kept_neologism,
Niviful,niviful,object.3692.name,kept_neologism,
Nobela,nobela,object.3387.name,kept_neologism,
Nobevu,nobevu,object.5784.name,kept_neologism,
Noble,noble,,removed_known_word,dictionary_form
Noblesse,noblesse,,removed_known_word,dictionary_form
Nobozil,nobozil,npc.2099.name | quest.1384.name,kept_neologism,
Nobstant,nobstant,object.11622.name,kept_neologism,
Nocabregor,nocabregor,object.2116.name,kept_neologism,
Nocher,nocher,,removed_known_word,dictionary_form
Nocriz,nocriz,npc.2796.name,kept_neologism,
Noctambule,noctambule,,removed_known_word,dictionary_form
Noctulule,noctulule,"monster.4879.name, spelltype.623.title, monster.4534.name | spelltype.624.title",kept_neologism,
Nocturlabe,nocturlabe,achievement.objective.2718.name | monster.3415.name | monster.3443.name | object.13992.name | object.13993.name | object.14097.name | object.14098.name | object.14099.name | object.set.277.name,kept_neologism,
Nocturne,nocturne,,removed_known_word,dictionary_form
NodKoko,nodkoko,achievement.objective.478.name | monster.218.name | object.2617.name | spell.342.name,kept_neologism,
NodKoku,nodkoku,monster.2541.name,kept_neologism,
Nodkoko,nodkoko,achievement.objective.478.name | monster.218.name | object.2617.name | spell.342.name,kept_neologism,
Noelelo,noelelo,object.6212.name,kept_neologism,
Noeul,noeul,"monster.4577.name, monster.150.name | object.2676.name | spell.5260.name",kept_neologism,
Noffoub,noffoub,emoticon.100.name | object.14275.name,kept_neologism,
Nogaine,nogaine,object.15045.name,kept_neologism,
Nogakaso,nogakaso,object.4791.name,kept_neologism,
Nogard,nogard,npc.334.name,kept_neologism,
Nogihof,nogihof,object.5711.name,kept_neologism,
Nogoru,nogoru,object.3491.name,kept_neologism,
Nogovim,nogovim,object.4063.name,kept_neologism,
Nogubugav,nogubugav,object.6176.name,kept_neologism,
Nogusal,nogusal,object.4860.name,kept_neologism,
Nogynum,nogynum,object.6285.name,kept_neologism,
Noherehe,noherehe,object.4114.name,kept_neologism,
Nohto,nohto,npc.1426.name | object.12254.name,kept_neologism,
Noir,noir,,removed_known_word,dictionary_form
Noire,noire,,removed_known_word,dictionary_form
Noisette,noisette,,removed_known_word,dictionary_form
Noisettes,noisettes,,removed_known_word,dictionary_form
Noix,noix,,removed_known_word,dictionary_form
Nokam,nokam,object.6024.name,kept_neologism,
Nokio,nokio,npc.1489.name,kept_neologism,
Noké,noké,object.10184.name | object.10185.name | object.10186.name | object.10187.name | object.10338.name | object.10339.name | object.10340.name | object.10341.name,kept_neologism,
Nolog,nolog,document.362.author | object.11757.name | object.14270.name,kept_neologism,
Nom,nom,,removed_known_word,dictionary_form
Nomade,nomade,,removed_known_word,dictionary_form
Nombre,nombre,,removed_known_word,dictionary_form
Nometaille,nometaille,object.4881.name,kept_neologism,
Nomikon,nomikon,npc.1105.name,kept_neologism,
Nommé,nommé,,removed_known_word,dictionary_form
Nomoon,nomoon,"monster.634.name | object.10731.name | object.10765.name | object.272.name, object.6716.name | object.7420.name | object.7544.name | object.8034.name",kept_neologism,
Non,non,,removed_known_word,dictionary_form
Non-Retour,non-retour,,removed_known_word,dictionary_form
Nonoeul,nonoeul,object.17192.name,kept_neologism,
Nononowel,nononowel,achievement.426.name,kept_neologism,
Nonos,nonos,object.1709.name,kept_neologism,
Noo,noo,npc.2007.name,kept_neologism,
Noon,noon,npc.2130.name | quest.1415.name,kept_neologism,
Nopa,nopa,,removed_known_word,dictionary_form
Nopera,nopera,,removed_known_word,dictionary_form
Norach,norach,npc.1217.name,kept_neologism,
Norb,norb,npc.971.name | object.10122.name,kept_neologism,
Norcie,norcie,npc.2892.name,kept_neologism,
Nord,nord,,removed_known_word,dictionary_form
Nordique,nordique,,removed_known_word,dictionary_form
Noreilles,noreilles,object.9663.name | object.9890.name,kept_neologism,
Norgard,norgard,monster.401.name,kept_neologism,
Noroi,noroi,spell.8855.name,kept_neologism,
Norss,norss,npc.251.name,kept_neologism,
Nosamefo,nosamefo,object.5451.name,kept_neologism,
Nosdivan,nosdivan,document.535.author | npc.4715.name,kept_neologism,
Nosruo,nosruo,npc.1752.name | quest.1352.name,kept_neologism,
Nostam,nostam,object.3274.name,kept_neologism,
Nostik,nostik,object.14049.name,kept_neologism,
Notaurius,notaurius,object.19909.name,kept_neologism,
Note,note,,removed_known_word,dictionary_form
Notend,notend,npc.405.name,kept_neologism,
Notes,notes,,removed_known_word,dictionary_form
Noube,noube,spell.2551.name,kept_neologism,
Noueux,noueux,,removed_known_word,dictionary_form
Nougat,nougat,,removed_known_word,dictionary_form
Nounou,nounou,,removed_known_word,dictionary_form
Nourri,nourri,,removed_known_word,dictionary_form
Nourricière,nourricière,,removed_known_word,dictionary_form
Nourricières,nourricières,,removed_known_word,dictionary_form
Nourrir,nourrir,,removed_known_word,dictionary_form
Nourrissante,nourrissante,,removed_known_word,dictionary_form
Nourriture,nourriture,,removed_known_word,dictionary_form
Nours,nours,npc.417.name,kept_neologism,
Nouveau,nouveau,,removed_known_word,dictionary_form
Nouveau-né,nouveau-né,,removed_known_word,dictionary_form
Nouveaux,nouveaux,,removed_known_word,dictionary_form
Nouvelle,nouvelle,,removed_known_word,dictionary_form
Nouvelles,nouvelles,,removed_known_word,dictionary_form
Nouwel,nouwel,document.20.title | object.1715.name,kept_neologism,
Nova,nova,,removed_known_word,dictionary_form
Novamaire,novamaire,"map.name.127401984.name, map.name.127404036.name | map.name.127401988.name | map.name.132644864.name | month.10.name",kept_neologism,
Novice,novice,,removed_known_word,dictionary_form
Novices,novices,,removed_known_word,dictionary_form
Noviste,noviste,object.1704.name,kept_neologism,
Nowa,nowa,"spell.4867.name | spell.4869.name | spelltype.202.title, npc.725.name, monster.3763.name",kept_neologism,
Nowel,nowel,"achievement.427.name, achievement.objective.1219.name | achievement.439.name, achievement.objective.1276.name, challenge.246.name | achievement.463.name, achievement.objective.1237.name | achievement.466.name | achievement.467.name | achievement.468.name | achievement.469.name, achievement.objective.1104.name | achievement.475.name, achievement.objective.1107.name | achievement.484.name | achievement.category.23.name, world.area.42.name, object.type.141.name | achievement.objective.1091.name, monster.3360.name, object.13617.name | achievement.objective.1093.name | achievement.objective.1108.name | achievement.objective.1109.name | achievement.objective.1110.name, world.subarea.757.name | achievement.objective.1111.name, world.subarea.758.name | achievement.objective.1123.name, object.12206.name | achievement.objective.1169.name, monster.3118.name | achievement.objective.1189.name | achievement.objective.1220.name, achievement.428.name | achievement.objective.1273.name, achievement.436.name | achievement.objective.1274.name, achievement.437.name, challenge.244.name | achievement.objective.1275.name, challenge.245.name, achievement.438.name | achievement.objective.2522.name, monster.4189.name, monster.872.name, achievement.objective.2516.name, achievement.objective.2518.name, achievement.objective.2520.name, achievement.objective.1905.name | challenge.251.name | document.303.title | document.304.author, document.306.author, document.305.author, document.303.author | document.304.title | document.305.title | document.306.title | document.340.title | hint.3164.name, achievement.435.name, achievement.objective.1113.name, achievement.objective.1272.name, world.subarea.759.name, dungeon.37.name | hint.3165.name, achievement.440.name, achievement.objective.1279.name, achievement.objective.1114.name, world.subarea.760.name, dungeon.38.name | hint.3185.name | hint.3269.name | interactive.171.name | map.name.66322432.name | map.name.66323456.name | map.name.66324480.name | map.name.66325504.name | map.name.66326528.name | map.name.66327552.name | map.name.66585088.name | map.name.66586112.name | map.name.66587136.name | map.name.66588160.name | map.name.66589184.name | map.name.66590208.name | map.name.66846720.name | map.name.66847744.name | map.name.66848768.name | map.name.66849792.name | map.name.66850816.name | map.name.66851840.name | map.name.85983744.name, achievement.objective.1115.name | map.name.85984768.name, map.name.85986816.name | monster.2622.name | monster.2819.name | monster.3119.name, achievement.objective.1158.name | monster.3362.name | monster.4807.name | monster.874.name | monster.race.105.name | monster.race.68.name | monster.superrace.24.name | npc.1232.name | npc.1233.name | npc.1415.name | npc.1417.name | npc.795.name | object.10912.name | object.10913.name | object.10914.name | object.10915.name | object.10916.name | object.12132.name | object.12150.name | object.12151.name | object.12152.name | object.12183.name, object.19263.name, achievement.objective.1191.name, monster.3117.name, ride.model.99.name | object.12186.name | object.12187.name | object.12205.name | object.12815.name | object.12816.name | object.12818.name | object.12820.name | object.12822.name | object.12824.name | object.12826.name | object.12834.name | object.12835.name | object.12836.name | object.12837.name | object.12847.name | object.12852.name | object.12853.name | object.12854.name | object.12855.name | object.12864.name | object.12871.name | object.12889.name | object.12890.name | object.12891.name | object.12896.name | object.12898.name | object.12928.name | object.12929.name | object.12940.name | object.12970.name | object.13006.name | object.13007.name | object.13008.name | object.13610.name | object.13611.name | object.13612.name | object.13616.name | object.13687.name | object.13688.name | object.15174.name | object.15823.name | object.15852.name | object.15853.name | object.16255.name | object.16888.name | object.17326.name | object.18913.name | object.19069.name | object.19265.name | object.19683.name | object.19693.name | object.19695.name | object.19697.name | object.19699.name | object.20471.name | object.21897.name | object.8333.name | object.8334.name | object.8335.name | object.8336.name | object.8337.name | object.8338.name | object.8339.name | object.8340.name | object.9459.name | object.set.214.name | object.set.234.name | object.type.153.name | quest.4344.name, quest.4320.name, quest.4440.name, quest.4432.name, quest.4428.name, quest.4528.name, quest.4342.name, quest.4536.name, quest.4532.name, quest.4530.name, quest.4434.name, quest.4348.name, quest.4518.name, quest.4322.name, quest.4442.name, quest.4520.name, quest.4324.name, quest.4446.name, quest.4330.name, quest.4444.name, quest.4328.name, quest.4522.name, quest.4524.name, quest.4526.name, quest.4286.name, quest.4326.name, quest.4496.name, quest.4456.name, quest.4370.name, quest.4300.name, quest.4338.name, quest.4336.name, quest.4312.name, quest.4390.name, quest.4448.name, quest.4498.name, quest.4450.name, quest.4452.name, quest.4500.name, quest.4318.name, quest.4512.name, quest.4316.name, quest.4510.name, quest.4502.name, quest.4314.name, quest.4304.name, quest.4306.name, quest.4436.name, quest.4310.name, quest.4308.name, quest.4508.name, quest.4506.name, quest.4352.name, quest.4504.name, quest.4350.name, quest.4302.name, quest.4514.name, quest.4332.name, quest.4516.name, quest.4334.name, quest.4438.name, quest.4392.name, quest.4340.name, quest.4388.name, quest.4468.name, quest.4410.name, quest.4408.name, quest.4406.name, quest.4404.name, quest.4480.name, quest.4290.name, quest.4478.name, quest.4402.name, quest.4414.name, quest.4364.name, quest.4534.name, quest.4464.name, quest.4476.name, quest.4472.name, quest.4486.name, quest.4298.name, quest.4460.name, quest.4362.name, quest.4354.name, quest.4474.name, quest.4494.name, quest.4296.name, quest.4356.name, quest.4358.name, quest.4470.name, quest.4462.name, quest.4458.name, quest.4360.name, quest.4412.name, quest.4466.name, quest.4416.name, quest.4492.name, quest.4366.name, quest.4386.name, quest.4384.name, quest.4382.name, quest.4380.name, quest.4378.name, quest.4376.name, quest.4374.name, quest.4372.name, quest.4454.name, quest.4488.name, quest.4490.name, quest.4292.name, quest.4294.name, quest.4368.name, quest.4484.name, quest.4418.name, quest.4426.name, quest.4420.name, quest.4430.name, quest.4422.name, quest.4424.name, quest.4482.name, quest.4288.name, quest.4400.name, quest.4398.name, quest.4396.name, quest.4394.name | quest.4556.name, quest.3872.name, quest.4558.name, quest.4560.name, quest.4566.name, quest.4564.name, quest.4548.name, quest.4546.name, quest.4568.name, quest.4550.name, quest.4554.name, quest.4552.name, quest.4570.name, quest.4544.name, quest.4542.name, quest.4574.name, quest.4540.name, quest.4346.name, quest.4572.name, quest.4562.name | quest.516.name, quest.497.name, quest.517.name, quest.498.name, quest.518.name, quest.496.name, quest.520.name, quest.495.name, quest.502.name, quest.519.name, quest.499.name, quest.500.name, quest.501.name, quest.510.name, quest.509.name, quest.505.name, quest.511.name, quest.507.name, quest.523.name, quest.512.name, quest.522.name, quest.506.name, quest.513.name, quest.521.name, quest.508.name, quest.515.name, quest.504.name, quest.503.name, quest.514.name | quest.706.name | quest.712.name | quest.858.name | quest.878.name, achievement.objective.1122.name | quest.881.name, quest.888.name, quest.887.name | quest.885.name, quest.882.name, quest.886.name, quest.883.name, quest.884.name | quest.category.26.name | quest.category.560.name, object.15770.name, ornament.87.name, document.294.title | spell.2385.name | spell.2536.name | spell.2537.name | spell.2538.name | spell.2541.name | spell.2543.name, spell.2542.name | spell.2555.name | spell.2774.name | spell.3119.name | spell.3148.name | spell.853.name | spell.859.name | spell.883.name | title.191.female | title.191.male | title.217.female | title.217.male | title.222.female | title.222.male | title.265.female | title.265.male | title.319.female | title.319.male | title.339.female | title.339.male | title.429.female | title.429.male | title.435.female | title.435.male | title.461.female | title.461.male | world.subarea.320.name | world.subarea.321.name, achievement.objective.1112.name, hint.3163.name, achievement.430.name, achievement.objective.1263.name, dungeon.36.name",kept_neologism,
Noweliste,noweliste,"title.63.male, title.63.female | title.84.female | title.84.male | title.85.female | title.85.male",kept_neologism,
Nowé,nowé,object.592.name,kept_neologism,
Nox,nox,"achievement.objective.4183.name | npc.4377.name, achievement.objective.4441.name, achievement.objective.4323.name, achievement.1435.name | object.20149.name | object.22789.name",kept_neologism,
Noxine,noxine,object.15935.name | object.15936.name | object.15937.name | object.15938.name | object.15939.name,kept_neologism,
Noyade,noyade,,removed_known_word,dictionary_form
Noyau,noyau,,removed_known_word,dictionary_form
Noyer,noyer,,removed_known_word,dictionary_form
Noze,noze,object.11612.name,kept_neologism,
Noël,noël,,removed_known_word,dictionary_form
Ntamak,ntamak,npc.1943.name | quest.1223.name,kept_neologism,
Nuage,nuage,,removed_known_word,dictionary_form
Nuageuse,nuageuse,,removed_known_word,dictionary_form
Nuageuses,nuageuses,,removed_known_word,dictionary_form
Nubakope,nubakope,object.3126.name,kept_neologism,
Nuck,nuck,npc.2213.name,kept_neologism,
Nudrame,nudrame,object.6393.name,kept_neologism,
Nufak,nufak,object.6002.name,kept_neologism,
Nufar,nufar,object.18945.name | object.8630.name,kept_neologism,
Nufeu,nufeu,monster.565.name | object.7276.name | object.7280.name,kept_neologism,
Nufrank,nufrank,npc.1638.name | quest.965.name,kept_neologism,
Nugaver,nugaver,object.2740.name,kept_neologism,
Nugget,nugget,,removed_known_word,dictionary_form
Nuggets,nuggets,,removed_known_word,dictionary_form
Nugoruth,nugoruth,object.5655.name,kept_neologism,
Nui,nui,,removed_known_word,dictionary_form
Nuit,nuit,,removed_known_word,dictionary_form
Nujifem,nujifem,object.5555.name,kept_neologism,
Nuken,nuken,spell.4753.name,kept_neologism,
Nuki,nuki,"spell.4783.name, state.484.name | state.485.name, spell.4785.name",kept_neologism,
Nukiyo-e,nukiyo-e,spell.4779.name,kept_neologism,
Nukléon,nukléon,spell.2600.name,kept_neologism,
Nukuneu,nukuneu,object.5284.name,kept_neologism,
Nulilifu,nulilifu,object.5472.name,kept_neologism,
Numa,numa,spell.4775.name,kept_neologism,
Numezawa,numezawa,"npc.3834.name, npc.3849.name | object.18562.name, object.18558.name, object.18556.name, object.18560.name | object.18767.name | object.18769.name, object.18771.name, object.18773.name, object.18775.name | object.19216.name | quest.3837.name",kept_neologism,
Numismate,numismate,,removed_known_word,dictionary_form
Numukur,numukur,object.6408.name,kept_neologism,
Nun-Charang,nun-charang,object.17784.name,kept_neologism,
Nun-Shakrang,nun-shakrang,spell.4701.name,kept_neologism,
Nunchaku,nunchaku,,removed_known_word,dictionary_form
Nunchakus,nunchakus,,removed_known_word,dictionary_form
Nunu,nunu,npc.1872.name | quest.1174.name,kept_neologism,
Nupit,nupit,object.3707.name,kept_neologism,
Nupuraille,nupuraille,object.3342.name,kept_neologism,
Nuratu,nuratu,object.2926.name,kept_neologism,
Nusta,nusta,object.6420.name,kept_neologism,
Nutosa,nutosa,object.5183.name,kept_neologism,
Nutwitionnel,nutwitionnel,spell.3822.name,kept_neologism,
Nuvudaso,nuvudaso,object.4003.name,kept_neologism,
Nuwope,nuwope,object.4829.name,kept_neologism,
Nuée,nuée,,removed_known_word,dictionary_form
Nway,nway,npc.4171.name,kept_neologism,
Nya,nya,taxcollector.firstname.79.value,kept_neologism,
Nybabapu,nybabapu,object.4685.name,kept_neologism,
Nybalixi,nybalixi,object.4792.name,kept_neologism,
Nybami,nybami,object.4426.name,kept_neologism,
Nybememet,nybememet,object.3996.name,kept_neologism,
Nybepe,nybepe,object.6265.name,kept_neologism,
Nybi,nybi,npc.862.name,kept_neologism,
Nybihogob,nybihogob,object.3526.name,kept_neologism,
Nybocipek,nybocipek,object.4103.name,kept_neologism,
Nybotac,nybotac,object.5517.name,kept_neologism,
Nybrihete,nybrihete,object.6282.name,kept_neologism,
Nybrofe,nybrofe,object.6034.name,kept_neologism,
Nybusotu,nybusotu,object.6033.name,kept_neologism,
Nycheuz,nycheuz,achievement.objective.1497.name,kept_neologism,
Nyctophobie,nyctophobie,spell.6655.name,kept_neologism,
Nyhil,nyhil,npc.1367.name,kept_neologism,
Nymphe,nymphe,,removed_known_word,dictionary_form
Nymphidou,nymphidou,object.19723.name,kept_neologism,
Nymphéa,nymphéa,,removed_known_word,dictionary_form
Nyom,nyom,"document.404.author, npc.3596.name, npc.4559.name, npc.2516.name",kept_neologism,
Nypelete,nypelete,object.3846.name,kept_neologism,
Nyée,nyée,"map.name.155845889.name | npc.4597.name, spelltype.532.title, monster.4651.name | object.19622.name",kept_neologism,
Nyéeromones,nyéeromones,spell.9381.name,kept_neologism,
Nébuleux,nébuleux,,removed_known_word,dictionary_form
Nécessaire,nécessaire,,removed_known_word,dictionary_form
Nécromant,nécromant,,removed_known_word,dictionary_form
Nécrome,nécrome,monster.4453.name | spell.8953.name | spelltype.497.title,kept_neologism,
Nécromignon,nécromignon,spell.3607.name,kept_neologism,
Nécrotique,nécrotique,,removed_known_word,dictionary_form
Nécrotiques,nécrotiques,,removed_known_word,dictionary_form
Nédora,nédora,server.specific.value.21.text | server.specific.value.23.text,kept_neologism,
Nédorisateur,nédorisateur,server.specific.value.22.text,kept_neologism,
Néfileuse,néfileuse,spelltype.511.title,kept_neologism,
Néforun,néforun,monster.2645.name | npc.1117.name,kept_neologism,
Néhofite,néhofite,monster.1002.name,kept_neologism,
Nékicoul,nékicoul,spell.3091.name,kept_neologism,
Nékinéko,nékinéko,npc.3346.name | object.17362.name,kept_neologism,
Néko,néko,object.18617.name,kept_neologism,
Nékros,nékros,monster.2684.name,kept_neologism,
Nékwanone,nékwanone,achievement.643.name,kept_neologism,
Némar,némar,spell.1159.name,kept_neologism,
Némik,némik,monster.2683.name,kept_neologism,
Némès,némès,object.16402.name,kept_neologism,
Nénufarouche,nénufarouche,"achievement.objective.4607.name, document.545.title, achievement.objective.4595.name, quest.4771.name | monster.4921.name, spelltype.659.title, object.20857.name, npc.4727.name, monster.4915.name, companion.8.name, achievement.1547.name",kept_neologism,
Nénuisance,nénuisance,spell.10405.name,kept_neologism,
Nénuphar,nénuphar,,removed_known_word,dictionary_form
Néophyte,néophyte,,removed_known_word,dictionary_form
Nésélite,nésélite,"hint.3285.name | quest.category.773.name | world.subarea.808.name, achievement.1058.name, achievement.objective.3213.name, object.type.174.name, quest.category.35.name",kept_neologism,
Nœud,nœud,,removed_known_word,dictionary_form
O'Bert,o'bert,object.1504.name,kept_neologism,
O'Boul,o'boul,object.204.name | object.7011.name | object.7012.name | object.706.name | object.set.38.name,kept_neologism,
O'Char,o'char,npc.266.name,kept_neologism,
O'Feu,o'feu,object.13301.name,kept_neologism,
O'dard,o'dard,object.9403.name | object.9493.name,kept_neologism,
OKTAPODAS,oktapodas,document.318.title | quest.4636.name | quest.939.name,kept_neologism,
OLD,old,map.name.80743937.name,kept_neologism,
OSAMODAS,osamodas,"achievement.objective.374.name, achievement.145.name | breed.2.longName | breed.2.shortName, monster.4243.name, spelltype.596.title, monster.4679.name | document.219.title | document.235.title | document.284.title | hint.2831.name | hint.2874.name | map.name.17041415.name, map.name.17041409.name, map.name.17041410.name, map.name.17041411.name, map.name.17041408.name, map.name.17041413.name | monster.2609.name, achievement.80.name, spelltype.261.title, achievement.objective.315.name, monster.4381.name, monster.161.name | monster.race.128.name, spelltype.74.title | npc.3868.name | object.10218.name | object.10295.name | object.10308.name | object.11159.name | object.12171.name | object.12362.name | object.15600.name | object.17240.name | object.17242.name | object.17244.name | object.18820.name | object.18938.name | object.18940.name | object.20521.name | object.2228.name | object.6614.name | object.9051.name | object.9078.name | quest.461.name | quest.4622.name | spell.7167.name | spelltype.2.title | spelltype.64.title | title.174.male, title.174.female",kept_neologism,
Obad,obad,npc.796.name,kept_neologism,
Obafice,obafice,object.3666.name,kept_neologism,
Obatitob,obatitob,object.3377.name,kept_neologism,
Obimat,obimat,object.3577.name,kept_neologism,
Objection,objection,,removed_known_word,dictionary_form
Objet,objet,,removed_known_word,dictionary_form
Objets,objets,,removed_known_word,dictionary_form
Objurgation,objurgation,,removed_known_word,dictionary_form
Oblativité,oblativité,,removed_known_word,dictionary_form
Obligation,obligation,,removed_known_word,dictionary_form
Oblitération,oblitération,,removed_known_word,dictionary_form
Obonin,obonin,object.4741.name,kept_neologism,
Obovowec,obovowec,object.5456.name,kept_neologism,
Obruku,obruku,object.2755.name,kept_neologism,
Obscur,obscur,,removed_known_word,dictionary_form
Obscuranti,obscuranti,spelltype.618.title,kept_neologism,
Obscurantisme,obscurantisme,,removed_known_word,dictionary_form
Obscure,obscure,,removed_known_word,dictionary_form
Obscurité,obscurité,,removed_known_word,dictionary_form
Obsessionnel,obsessionnel,,removed_known_word,dictionary_form
