token,token_lower,tb_key,status,match_type
Marylork,marylork,npc.887.name,kept_neologism,
Marzwel,marzwel,item.15247.name | item.7353.name | monster.554.name | npc.688.name | quest.117.name | ttg_entity.554.name,kept_neologism,
Marécages,marécages,,removed_known_word,dictionary_form
Mashino,mashino,npc.752.name,kept_neologism,
Maskananas,maskananas,item.7422.name | item.8893.name,kept_neologism,
Maskara,maskara,npc.807.name,kept_neologism,
Masket,masket,npc.859.name,kept_neologism,
Masoezop,masoezop,item.5111.name,kept_neologism,
Masque,masque,,removed_known_word,dictionary_form
Mass,mass,monster.604.name,kept_neologism,
Massacrante,massacrante,,removed_known_word,dictionary_form
Masse,masse,,removed_known_word,dictionary_form
Massif,massif,,removed_known_word,dictionary_form
Massue,massue,,removed_known_word,dictionary_form
Mastralis,mastralis,item.2547.name,kept_neologism,
Masyl,masyl,item.3774.name,kept_neologism,
Matcha,matcha,,removed_known_word,dictionary_form
Matin,matin,,removed_known_word,dictionary_form
Matières,matières,,removed_known_word,dictionary_form
Mato,mato,item.8615.name,kept_neologism,
Matraquage,matraquage,,removed_known_word,dictionary_form
Matronome,matronome,item.1393.name,kept_neologism,
Matu,matu,npc.885.name,kept_neologism,
Matubus,matubus,item.3447.name,kept_neologism,
Maude,maude,,removed_known_word,dictionary_form
Maudih,maudih,item.5314.name,kept_neologism,
Maudit,maudit,,removed_known_word,dictionary_form
Maudite,maudite,,removed_known_word,dictionary_form
Maur,maur,item.13221.name | item.13222.name | ride_model.92.name,kept_neologism,
Maurim,maurim,item.3928.name,kept_neologism,
Mauvais,mauvais,,removed_known_word,dictionary_form
Mauvaise,mauvaise,,removed_known_word,dictionary_form
Mavac,mavac,item.6406.name,kept_neologism,
Mavih,mavih,item.3859.name,kept_neologism,
Mawacal,mawacal,item.5102.name,kept_neologism,
Mawoque,mawoque,item.8096.name,kept_neologism,
Mawuie,mawuie,item.4571.name,kept_neologism,
Mawy,mawy,npc.780.name,kept_neologism,
Max,max,,removed_known_word,dictionary_form
Maxims,maxims,npc.397.name,kept_neologism,
Maximus,maximus,npc.696.name,kept_neologism,
Maxy,maxy,npc.249.name,kept_neologism,
Maydhyn,maydhyn,item.7190.name,kept_neologism,
Maître,maître,,removed_known_word,dictionary_form
Maîtrise,maîtrise,,removed_known_word,dictionary_form
Maïmane,maïmane,monster.2939.name | spell.2508.name | spell.2509.name | spell.2511.name | spell.2512.name | spell.2515.name,kept_neologism,
Mebamnef,mebamnef,item.4420.name,kept_neologism,
Mebodet,mebodet,item.5744.name,kept_neologism,
Mebowel,mebowel,item.5774.name,kept_neologism,
Mebrirut,mebrirut,item.4742.name,kept_neologism,
Mebuja,mebuja,item.5569.name,kept_neologism,
Mecemi,mecemi,item.4388.name,kept_neologism,
Mech,mech,item.2341.name | npc.220.name,kept_neologism,
Mechba,mechba,item.1429.name | item.1430.name | item.1431.name,kept_neologism,
Mecot,mecot,item.4412.name,kept_neologism,
Medebpur,medebpur,item.5251.name,kept_neologism,
Mefetuvi,mefetuvi,item.4480.name,kept_neologism,
Mefeviel,mefeviel,item.4907.name,kept_neologism,
Meflufa,meflufa,item.2788.name,kept_neologism,
Mefonuh,mefonuh,item.5980.name,kept_neologism,
Mefusto,mefusto,item.2942.name,kept_neologism,
Mega-Supra-Giga-houla-hoop,mega-supra-giga-houla-hoop,spell.493.name,kept_neologism,
Megelle,megelle,item.4669.name,kept_neologism,
Megofik,megofik,item.6122.name,kept_neologism,
Mejuldar,mejuldar,item.5601.name,kept_neologism,
Mekadiateur,mekadiateur,item.13229.name | item.13230.name | item.13231.name,kept_neologism,
Mekelep,mekelep,item.4322.name,kept_neologism,
Mel,mel,,removed_known_word,dictionary_form
Melawaso,melawaso,item.4189.name,kept_neologism,
Melefame,melefame,item.3453.name,kept_neologism,
Melem,melem,item.3538.name,kept_neologism,
Melle,melle,,removed_known_word,dictionary_form
Melobnef,melobnef,item.6279.name,kept_neologism,
Melofu,melofu,item.5775.name,kept_neologism,
Melon,melon,,removed_known_word,dictionary_form
Meloro,meloro,item.3792.name,kept_neologism,
Melyat,melyat,item.5108.name,kept_neologism,
Memo,memo,item.9526.name,kept_neologism,
Menace,menace,,removed_known_word,dictionary_form
Menaces,menaces,,removed_known_word,dictionary_form
Menalt,menalt,alignement_rank.2.name | quest.128.name,kept_neologism,
Menbien,menbien,item.8099.name,kept_neologism,
Mendal,mendal,npc.132.name,kept_neologism,
Meneur,meneur,,removed_known_word,dictionary_form
Meneuse,meneuse,,removed_known_word,dictionary_form
Menge,menge,npc.468.name,kept_neologism,
Menotage,menotage,spell.593.name,kept_neologism,
Mental,mental,,removed_known_word,dictionary_form
Mente,mente,,removed_known_word,dictionary_form
Menteur,menteur,,removed_known_word,dictionary_form
Menthe,menthe,,removed_known_word,dictionary_form
Menus,menus,,removed_known_word,dictionary_form
Meow,meow,npc.495.name,kept_neologism,
Mepadice,mepadice,item.4748.name,kept_neologism,
Mer,mer,,removed_known_word,dictionary_form
Mercenaire,mercenaire,,removed_known_word,dictionary_form
Mercenaires,mercenaires,,removed_known_word,dictionary_form
Merer,merer,npc.929.name | quest.235.name,kept_neologism,
Meriane,meriane,monster.427.name,kept_neologism,
Meridra,meridra,item.5986.name,kept_neologism,
Merisier,merisier,,removed_known_word,dictionary_form
Merlan,merlan,,removed_known_word,dictionary_form
Merlin,merlin,,removed_known_word,dictionary_form
Merline,merline,item.10103.name | item.1682.name | npc.765.name | npc.766.name,kept_neologism,
Mers,mers,,removed_known_word,dictionary_form
Merta,merta,item.7116.name,kept_neologism,
Merufam,merufam,item.4746.name,kept_neologism,
Merus,merus,item.3965.name,kept_neologism,
Merveilleux,merveilleux,,removed_known_word,dictionary_form
Mesoleme,mesoleme,item.5052.name,kept_neologism,
Mesquine,mesquine,,removed_known_word,dictionary_form
Message,message,,removed_known_word,dictionary_form
Mesumber,mesumber,item.4691.name,kept_neologism,
Mesure,mesure,,removed_known_word,dictionary_form
Metag,metag,npc.811.name,kept_neologism,
Metaria,metaria,item.1526.name | item.1527.name | item.1528.name | item.1529.name | item.1531.name | item.1532.name | item.1533.name | item.1534.name | item.1535.name | item.1536.name | item.1537.name | item.1538.name | quest-step.70.name,kept_neologism,
Metarias,metarias,item.1634.name,kept_neologism,
Metefdar,metefdar,item.4072.name,kept_neologism,
Meteu,meteu,item.3376.name,kept_neologism,
Methei,methei,item.3720.name,kept_neologism,
Methoko,methoko,item.5310.name,kept_neologism,
Metidaluk,metidaluk,item.3892.name,kept_neologism,
Metoasa,metoasa,npc.652.name,kept_neologism,
Metob,metob,item.4173.name,kept_neologism,
Mettre,mettre,,removed_known_word,dictionary_form
Metufef,metufef,item.3738.name,kept_neologism,
Meuch,meuch,item.10864.name | item.10868.name | item.10872.name | item.10876.name | item.10880.name | item.10884.name,kept_neologism,
Meulante,meulante,item.2807.name,kept_neologism,
Meule,meule,,removed_known_word,dictionary_form
Meulette,meulette,,removed_known_word,dictionary_form
Meulipu,meulipu,item.5309.name,kept_neologism,
Meulou,meulou,item.10254.name | item.10484.name | item.12773.name | item.12775.name | item.15279.name | item.1691.name | item.1696.name | item.2577.name | item.2580.name | item.2581.name | item.2582.name | item.2806.name | item.8144.name | item.8263.name | item.8264.name | item.8265.name | item.8266.name | item.8267.name | monster.232.name | set.55.name | ttg_entity.232.name,kept_neologism,
Meupette,meupette,item.15407.name | item.8790.name | item.8791.name | item.8867.name | monster.1046.name | spell.1064.name | ttg_entity.1046.name,kept_neologism,
Meuroup,meuroup,monster.2577.name,kept_neologism,
Meurtrissure,meurtrissure,,removed_known_word,dictionary_form
Meute,meute,,removed_known_word,dictionary_form
Meutol,meutol,item.4202.name,kept_neologism,
Meveusem,meveusem,item.5051.name,kept_neologism,
Mevoli,mevoli,item.4910.name,kept_neologism,
Mewaesa,mewaesa,item.5920.name,kept_neologism,
Mexicanos,mexicanos,item.10796.name,kept_neologism,
Meyer,meyer,npc.955.name,kept_neologism,
Mezen,mezen,item.5075.name,kept_neologism,
Mezuten,mezuten,item.4698.name,kept_neologism,
Miasme,miasme,,removed_known_word,dictionary_form
Mibifem,mibifem,item.3749.name,kept_neologism,
Mibumug,mibumug,item.4760.name,kept_neologism,
Micado,micado,npc.442.name,kept_neologism,
Michelangela,michelangela,item.15241.name | monster.946.name | ttg_entity.946.name,kept_neologism,
Micromata,micromata,monster.521.name,kept_neologism,
Midi,midi,,removed_known_word,dictionary_form
Miditik,miditik,item.8626.name,kept_neologism,
Midodrap,midodrap,item.4043.name,kept_neologism,
Mielleux,mielleux,,removed_known_word,dictionary_form
Mifasti,mifasti,item.3879.name,kept_neologism,
Migi,migi,spell.3021.name | spell.537.name,kept_neologism,
Mignon,mignon,,removed_known_word,dictionary_form
Migofa,migofa,item.5378.name,kept_neologism,
Migolos,migolos,item.6010.name,kept_neologism,
Migraine,migraine,,removed_known_word,dictionary_form
Migration,migration,,removed_known_word,dictionary_form
Mihatoru,mihatoru,item.3245.name,kept_neologism,
Mihssih,mihssih,item.15209.name | monster.1205.name | ttg_entity.1205.name,kept_neologism,
Mikhal,mikhal,item.13038.name,kept_neologism,
Mikmak,mikmak,item.13291.name,kept_neologism,
Mikota,mikota,spell.1151.name,kept_neologism,
Mikydopo,mikydopo,item.4847.name,kept_neologism,
Mildiou,mildiou,,removed_known_word,dictionary_form
Mili-Milimulou,mili-milimulou,monster.437.name,kept_neologism,
Milice,milice,,removed_known_word,dictionary_form
Milicien,milicien,,removed_known_word,dictionary_form
Milicienne,milicienne,,removed_known_word,dictionary_form
Milie,milie,npc.224.name,kept_neologism,
Milimilou,milimilou,item.15284.name | item.8546.name | monster.1001.name | ttg_entity.1001.name,kept_neologism,
Milimulou,milimulou,item.15276.name | item.1690.name | item.2576.name | item.2579.name | monster.159.name | spell.306.name | ttg_entity.159.name,kept_neologism,
Milipatte,milipatte,monster.2333.name,kept_neologism,
Milipussien,milipussien,monster.2334.name,kept_neologism,
Milirat,milirat,item.15229.name | monster.475.name | ttg_entity.475.name,kept_neologism,
Militant,militant,,removed_known_word,dictionary_form
Millifutaie,millifutaie,subarea.482.name | subarea.484.name,kept_neologism,
Milone,milone,item.9063.name | item.9065.name | item.9068.name | npc.277.name | quest-step.457.name,kept_neologism,
Mimi,mimi,,removed_known_word,dictionary_form
Mimibiote,mimibiote,item.4.name,kept_neologism,
Mimifame,mimifame,item.5587.name,kept_neologism,
Mina,mina,,removed_known_word,dictionary_form
Mine,mine,,removed_known_word,dictionary_form
Minerai,minerai,,removed_known_word,dictionary_form
Mineto,mineto,item.2741.name,kept_neologism,
Mineur,mineur,,removed_known_word,dictionary_form
Mineurs,mineurs,,removed_known_word,dictionary_form
Mini,mini,,removed_known_word,dictionary_form
Miniduk,miniduk,item.11711.name | item.11718.name | item.11721.name | item.11722.name | item.11723.name,kept_neologism,
Minimini,minimini,monster.907.name,kept_neologism,
Minimino,minimino,item.7522.name | item.7527.name | item.7531.name | item.7535.name | item.7551.name | item.8033.name | item.8988.name | monster.660.name,kept_neologism,
Miniminotot,miniminotot,item.10742.name | item.10776.name | item.9620.name | item.9648.name | item.9665.name | item.9670.name | item.9683.name | monster.2605.name,kept_neologism,
Minimus,minimus,monster.2781.name | quest-step.1055.name,kept_neologism,
Minipoth,minipoth,item.11775.name | item.11776.name | item.11777.name | item.11778.name | item.11779.name,kept_neologism,
Minite,minite,monster.458.name | npc.544.name,kept_neologism,
Mino,mino,monster.657.name,kept_neologism,
Minokers,minokers,item.8616.name,kept_neologism,
Minorage,minorage,spell.828.name,kept_neologism,
Minorité,minorité,,removed_known_word,dictionary_form
Minos,minos,,removed_known_word,dictionary_form
Minoskito,minoskito,item.15353.name | item.8312.name | monster.834.name | ttg_entity.834.name,kept_neologism,
Minoskour,minoskour,monster.2533.name,kept_neologism,
Minotoboule,minotoboule,item.10921.name | item.6963.name | monster.2819.name | monster.499.name,kept_neologism,
Minotokorno,minotokorno,item.707.name,kept_neologism,
Minotoris,minotoris,item.2629.name,kept_neologism,
Minotoror,minotoror,area.30.name | area.31.name | dungeon.4.name | hint.265.name | hint.306.name | item.10162.name | item.10244.name | item.10475.name | item.15358.name | item.1680.name | item.2666.name | item.2667.name | item.2998.name | item.2999.name | item.7700.name | item.7924.name | item.8268.name | item.8269.name | item.8274.name | item.8276.name | item.8279.name | item.8282.name | item.8313.name | item.840.name | monster.1192.name | monster.121.name | monster.2611.name | quest.140.name | set.54.name | subarea.209.name | subarea.210.name | subarea.319.name | subarea.499.name | ttg_entity.121.name,kept_neologism,
Minotot,minotot,hint.306.name | item.10265.name | item.10498.name | item.15359.name | item.8270.name | item.8272.name | item.8275.name | item.8277.name | item.8280.name | item.8283.name | item.8284.name | item.8307.name | item.8406.name | item.8407.name | item.8408.name | item.8409.name | item.8410.name | monster.827.name | set.57.name | ttg_entity.827.name,kept_neologism,
Minou,minou,,removed_known_word,dictionary_form
Minsinistre,minsinistre,monster.2335.name,kept_neologism,
Minstère,minstère,item.8613.name,kept_neologism,
Minérale,minérale,,removed_known_word,dictionary_form
Mio,mio,,removed_known_word,dictionary_form
Mirabelle,mirabelle,,removed_known_word,dictionary_form
Miracle,miracle,,removed_known_word,dictionary_form
Mirel,mirel,item.4112.name,kept_neologism,
Miroir,miroir,,removed_known_word,dictionary_form
Mise,mise,,removed_known_word,dictionary_form
Misolet,misolet,item.5019.name,kept_neologism,
Miss,miss,,removed_known_word,dictionary_form
Mission,mission,,removed_known_word,dictionary_form
Misère,misère,,removed_known_word,dictionary_form
Mitaines,mitaines,,removed_known_word,dictionary_form
Mite,mite,,removed_known_word,dictionary_form
Miteters,miteters,item.9265.name,kept_neologism,
Mituvo,mituvo,item.5518.name,kept_neologism,
Mitées,mitées,,removed_known_word,dictionary_form
Mixomawose,mixomawose,item.7133.name,kept_neologism,
Mizeleo,mizeleo,item.3685.name,kept_neologism,
Mob,mob,,removed_known_word,dictionary_form
Mobile,mobile,,removed_known_word,dictionary_form
Moccione,moccione,npc.779.name,kept_neologism,
Mocohi,mocohi,item.3797.name,kept_neologism,
Mocudaej,mocudaej,item.5875.name,kept_neologism,
Modas,modas,npc.431.name,kept_neologism,
Modifier,modifier,,removed_known_word,dictionary_form
Modération,modération,,removed_known_word,dictionary_form
Moelle,moelle,,removed_known_word,dictionary_form
Moew,moew,npc.495.name,kept_neologism,
Moh,moh,item.8419.name,kept_neologism,
Moi,moi,,removed_known_word,dictionary_form
Moisson,moisson,,removed_known_word,dictionary_form
Mojo,mojo,item.8144.name | item.8396.name,kept_neologism,
Mokette,mokette,item.1500.name,kept_neologism,
Molec,molec,item.3200.name,kept_neologism,
Molel,molel,item.3396.name,kept_neologism,
Molelete,molelete,item.4824.name,kept_neologism,
Moleli,moleli,item.3413.name,kept_neologism,
Molevielle,molevielle,item.6206.name,kept_neologism,
Molle,molle,,removed_known_word,dictionary_form
Mololo,mololo,item.3753.name,kept_neologism,
Moltonel,moltonel,spell.2449.name,kept_neologism,
Molutele,molutele,item.4110.name,kept_neologism,
Momie,momie,,removed_known_word,dictionary_form
Momification,momification,,removed_known_word,dictionary_form
Momikonos,momikonos,monster.2534.name,kept_neologism,
Mominotor,mominotor,item.10465.name | item.15356.name | item.8305.name | item.8322.name | item.8324.name | item.8325.name | item.8326.name | item.8328.name | item.8411.name | item.8412.name | item.8413.name | item.8415.name | item.8416.name | item.8418.name | monster.831.name | set.59.name | spell.823.name | ttg_entity.831.name,kept_neologism,
Momu,momu,monster.421.name,kept_neologism,
Mon,mon,,removed_known_word,dictionary_form
Mon'Hawt'Wit,mon'hawt'wit,npc.474.name,kept_neologism,
Monabella,monabella,npc.742.name | quest-step.230.name,kept_neologism,
Monarque,monarque,,removed_known_word,dictionary_form
Monde,monde,,removed_known_word,dictionary_form
Monote,monote,npc.770.name,kept_neologism,
Monseigneuw,monseigneuw,quest.221.name,kept_neologism,
Monsieur,monsieur,,removed_known_word,dictionary_form
Monstre,monstre,,removed_known_word,dictionary_form
Monstres,monstres,,removed_known_word,dictionary_form
Mont,mont,,removed_known_word,dictionary_form
Montagnarde,montagnarde,,removed_known_word,dictionary_form
Montagne,montagne,,removed_known_word,dictionary_form
Montay,montay,npc.913.name,kept_neologism,
Montini,montini,npc.941.name,kept_neologism,
Montrakwartz,montrakwartz,npc.473.name,kept_neologism,
Montrer,montrer,,removed_known_word,dictionary_form
Monts,monts,,removed_known_word,dictionary_form
Monture,monture,,removed_known_word,dictionary_form
Montures,montures,,removed_known_word,dictionary_form
Monyal,monyal,item.4526.name,kept_neologism,
Moon,moon,area.2.name | dungeon.44.name | hint.173.name | hint.287.name | item.10159.name | item.10256.name | item.10486.name | item.10604.name | item.1089.name | item.14015.name | item.14016.name | item.15157.name | item.15158.name | item.2069.name | item.2373.name | item.6441.name | item.8383.name | item.8384.name | monster.225.name | monster.226.name | monster.3011.name | npc.160.name | quest-step.514.name | quest.294.name | quest.306.name | spell.293.name | spell.302.name | spell.366.name | subarea.165.name | subarea.166.name | subarea.93.name | ttg_entity.225.name | ttg_entity.226.name | ttg_family.15.name | ttg_family.16.name,kept_neologism,
Mopehuk,mopehuk,item.5418.name,kept_neologism,
Mops,mops,item.15367.name | item.8681.name | monster.926.name | ttg_entity.926.name,kept_neologism,
Moquerie,moquerie,,removed_known_word,dictionary_form
Moqueur,moqueur,,removed_known_word,dictionary_form
Morceau,morceau,,removed_known_word,dictionary_form
Mord-bide,mord-bide,spell.1719.name,kept_neologism,
Mordant,mordant,,removed_known_word,dictionary_form
Mordillement,mordillement,,removed_known_word,dictionary_form
Mordorsène,mordorsène,spell.1625.name,kept_neologism,
Morgane,morgane,,removed_known_word,dictionary_form
Morh'Kitu,morh'kitu,subarea.275.name,kept_neologism,
Mori,mori,item.13253.name | item.778.name | npc.90.name,kept_neologism,
Morito,morito,item.15380.name | item.15384.name | item.8735.name | item.8748.name | item.8752.name | monster.1063.name | monster.1067.name | ttg_entity.1063.name | ttg_entity.1067.name,kept_neologism,
Moritov,moritov,item.10082.name,kept_neologism,
Morose,morose,,removed_known_word,dictionary_form
Morrie,morrie,npc.1041.name,kept_neologism,
Morsure,morsure,,removed_known_word,dictionary_form
Mort,mort,,removed_known_word,dictionary_form
Morte,morte,,removed_known_word,dictionary_form
Mortel,mortel,,removed_known_word,dictionary_form
Mortelle,mortelle,,removed_known_word,dictionary_form
Mortier,mortier,,removed_known_word,dictionary_form
Mos,mos,,removed_known_word,dictionary_form
Mosketère,mosketère,monster.2336.name,kept_neologism,
Moskito,moskito,item.15282.name | item.1661.name | item.307.name | item.371.name | item.6916.name | item.6918.name | monster.61.name | monster.974.name | set.23.name | ttg_entity.61.name,kept_neologism,
Moskitogalurette,moskitogalurette,item.6917.name,kept_neologism,
Mot,mot,,removed_known_word,dictionary_form
Motio,motio,item.16003.name | item.16014.name | item.16341.name | item.16342.name | item.16343.name,kept_neologism,
Motivant,motivant,,removed_known_word,dictionary_form
Motivante,motivante,,removed_known_word,dictionary_form
Motivation,motivation,,removed_known_word,dictionary_form
Motte,motte,,removed_known_word,dictionary_form
Mou,mou,,removed_known_word,dictionary_form
Moub,moub,npc.221.name,kept_neologism,
Mouba,mouba,item.5824.name,kept_neologism,
Moubilité,moubilité,spell.2452.name,kept_neologism,
Mouchoir,mouchoir,,removed_known_word,dictionary_form
Moudre,moudre,,removed_known_word,dictionary_form
Moulant,moulant,,removed_known_word,dictionary_form
Moule,moule,,removed_known_word,dictionary_form
Moulin,moulin,,removed_known_word,dictionary_form
Moulinet,moulinet,,removed_known_word,dictionary_form
Moumoule,moumoule,item.15368.name | item.8517.name | monster.954.name | npc.829.name | ttg_entity.954.name,kept_neologism,
Moumoules,moumoules,item.8518.name,kept_neologism,
Moumouth,moumouth,spell.2437.name,kept_neologism,
Mounu,mounu,item.10560.name | item.10653.name,kept_neologism,
Mourour,mourour,item.3297.name,kept_neologism,
Mouss,mouss,npc.826.name,kept_neologism,
Mousse,mousse,,removed_known_word,dictionary_form
Moustache,moustache,,removed_known_word,dictionary_form
Moutharde,moutharde,spell.2451.name,kept_neologism,
Mouthmou,mouthmou,item.2371.name,kept_neologism,
Movydo,movydo,item.5949.name,kept_neologism,
Moyenne,moyenne,,removed_known_word,dictionary_form
Moyette,moyette,,removed_known_word,dictionary_form
Mozetaille,mozetaille,item.4813.name,kept_neologism,
Mubber,mubber,item.4210.name,kept_neologism,
Mucenber,mucenber,item.4537.name,kept_neologism,
Mudathof,mudathof,item.6394.name,kept_neologism,
Mudefihu,mudefihu,item.5671.name,kept_neologism,
Mudrten,mudrten,item.4105.name,kept_neologism,
Mufafah,mufafah,item.15373.name | item.8763.name | monster.1068.name | ttg_entity.1068.name,kept_neologism,
Mufagaille,mufagaille,item.4147.name,kept_neologism,
Muffrit,muffrit,item.5720.name,kept_neologism,
Mufguedin,mufguedin,monster.2580.name,kept_neologism,
Mufuie,mufuie,item.4896.name,kept_neologism,
Mugrem,mugrem,item.4390.name,kept_neologism,
Muguleri,muguleri,item.6380.name,kept_neologism,
Mukogumu,mukogumu,item.4348.name,kept_neologism,
Mulante,mulante,item.2804.name,kept_neologism,
Mules,mules,,removed_known_word,dictionary_form
Mulet,mulet,,removed_known_word,dictionary_form
Mulette,mulette,,removed_known_word,dictionary_form
Muleupov,muleupov,item.4521.name,kept_neologism,
Mulic,mulic,item.2361.name | item.9971.name | npc.365.name,kept_neologism,
Mulnef,mulnef,item.2981.name,kept_neologism,
Mulou,mulou,item.1260.name | item.13105.name | item.13112.name | item.15277.name | item.15464.name | item.16055.name | item.2575.name | item.2578.name | item.2805.name | item.291.name | item.292.name | item.438.name | item.439.name | item.440.name | item.651.name | item.6658.name | item.6952.name | item.6953.name | item.6954.name | item.6955.name | item.6956.name | item.8130.name | item.8396.name | item.952.name | monster.1006.name | monster.102.name | monster.1193.name | monster.2968.name | npc.841.name | set.32.name | spell.254.name | spell.29.name | ttg_entity.102.name | ttg_entity.2968.name,kept_neologism,
Muloufok,muloufok,monster.2337.name,kept_neologism,
Multicolore,multicolore,,removed_known_word,dictionary_form
Multicolores,multicolores,,removed_known_word,dictionary_form
Multiples,multiples,,removed_known_word,dictionary_form
Multygely,multygely,item.996.name,kept_neologism,
Mulèze,mulèze,npc.943.name,kept_neologism,
Mumepeme,mumepeme,item.5610.name,kept_neologism,
Mungam,mungam,spell.901.name,kept_neologism,
Munster,munster,,removed_known_word,dictionary_form
Muplige,muplige,item.3441.name,kept_neologism,
Mur,mur,,removed_known_word,dictionary_form
Murefat,murefat,item.4256.name,kept_neologism,
Murobume,murobume,item.5699.name,kept_neologism,
Musa,musa,,removed_known_word,dictionary_form
Museau,museau,,removed_known_word,dictionary_form
Musha,musha,item.15251.name | item.7352.name | monster.552.name | npc.687.name | quest.116.name | ttg_entity.552.name,kept_neologism,
Musical,musical,,removed_known_word,dictionary_form
Musicale,musicale,,removed_known_word,dictionary_form
Musicien,musicien,,removed_known_word,dictionary_form
Musippur,musippur,item.6409.name,kept_neologism,
Musojuto,musojuto,item.4783.name,kept_neologism,
Mustam,mustam,item.10015.name | item.2078.name | item.2083.name | item.2120.name | item.2158.name | monster.1145.name | monster.1169.name | monster.405.name | monster.407.name | npc.183.name | npc.317.name | npc.357.name,kept_neologism,
Mutagen,mutagen,spell.1018.name,kept_neologism,
Mutant,mutant,,removed_known_word,dictionary_form
Mutatio,mutatio,item.16027.name | item.16028.name | item.16029.name | item.16030.name | item.16031.name | item.16032.name | item.16033.name | item.16034.name | item.16035.name | item.16036.name | item.16037.name | item.16038.name | item.16039.name | item.16040.name | item.16041.name | item.16042.name | item.16043.name | item.16044.name | item.16045.name | item.16046.name | item.16047.name | item.16048.name | item.16049.name | item.16050.name | item.16051.name | item.16052.name | item.16053.name | item.16054.name | item.16055.name | item.16056.name | item.16057.name | item.16058.name | item.16059.name | item.16060.name | item.16061.name | item.16062.name | item.16063.name | item.16064.name | item.16065.name | item.16066.name | item.16067.name | item.16068.name | item.16069.name | item.16070.name | item.16071.name | item.16072.name | item.16073.name | item.16074.name | item.16075.name | item.16076.name | item.16077.name | item.16078.name | item.16079.name | item.16080.name | item.16081.name | item.16082.name | item.16083.name | item.16084.name | item.16085.name | item.16086.name | item.16087.name | item.16088.name | item.16089.name | item.16090.name | item.16091.name | item.16092.name | item.16093.name | item.16094.name | item.16095.name | item.16096.name | item.16097.name | item.16098.name | item.16099.name | item.16100.name | item.16101.name | item.16102.name | item.16103.name | item.16104.name | item.16105.name | item.16106.name | item.16107.name | item.16108.name | item.16109.name | item.16110.name | item.16111.name | item.16112.name | item.16113.name | item.16114.name | item.16115.name | item.16116.name | item.16117.name | item.16118.name | item.16119.name | item.16120.name | item.16121.name | item.16122.name | item.16123.name | item.16124.name | item.16125.name | item.16126.name | item.16127.name | item.16128.name | item.16129.name | item.16130.name | item.16131.name | item.16132.name | item.16133.name | item.16134.name | item.16135.name | item.16136.name | item.16137.name | item.16138.name | item.16139.name | item.16140.name | item.16141.name | item.16142.name | item.16143.name | item.16144.name | item.16145.name | item.16146.name | item.16147.name | item.16148.name | item.16149.name | item.16150.name | item.16151.name | item.16152.name | item.16153.name | item.16154.name | item.16155.name | item.16156.name | item.16157.name | item.16158.name | item.16159.name | item.16160.name | item.16161.name | item.16162.name | item.16163.name | item.16164.name | item.16165.name | item.16166.name | item.16167.name | item.16168.name | item.16169.name | item.16170.name | item.16171.name | item.16172.name | item.16173.name | item.16174.name | item.16175.name | item.16176.name | item.16177.name | item.16178.name | item.16179.name | item.16180.name | item.16181.name | item.16182.name | item.16183.name | item.16184.name | item.16185.name | item.16186.name | item.16187.name | item.16188.name | item.16189.name | item.16190.name | item.16191.name | item.16192.name | item.16193.name | item.16194.name | item.16195.name | item.16196.name | item.16197.name | item.16198.name | item.16199.name | item.16200.name | item.16201.name | item.16202.name | item.16203.name | item.16204.name | item.16205.name | item.16206.name | item.16207.name | item.16208.name | item.16209.name | item.16210.name | item.16211.name | item.16212.name | item.16213.name | item.16214.name | item.16215.name | item.16216.name | item.16217.name | item.16218.name | item.16219.name | item.16220.name | item.16221.name | item.16222.name | item.16223.name | item.16224.name | item.16225.name | item.16226.name | item.16227.name | item.16228.name | item.16229.name | item.16230.name | item.16231.name | item.16232.name | item.16233.name | item.16234.name | item.16235.name | item.16236.name | item.16237.name | item.16238.name | item.16239.name | item.16240.name | item.16241.name | item.16242.name | item.16243.name | item.16244.name | item.16245.name | item.16246.name | item.16247.name | item.16248.name | item.16249.name | item.16250.name | item.16251.name | item.16252.name | item.16253.name | item.16254.name | item.16255.name | item.16256.name | item.16257.name | item.16258.name | item.16259.name | item.16260.name | item.16261.name | item.16262.name | item.16263.name | item.16264.name | item.16265.name | item.16266.name | item.16508.name | item.16510.name | item.16512.name | item.16514.name | item.16516.name | item.16518.name | item.16522.name | item.16524.name | item.16526.name | item.16528.name | item.16531.name | item.16533.name | item.16535.name | item.16537.name | item.16539.name | item.16541.name | item.16543.name | item.16547.name | item.16549.name | item.16552.name | item.16556.name | item.16558.name | item.16560.name | item.16563.name | item.16565.name | item.16567.name | item.16569.name | item.16571.name | item.16573.name | item.16575.name | item.16577.name | item.16579.name | item.16582.name | item.16588.name | item.16591.name | item.16593.name | item.16595.name | item.16597.name | item.16601.name | item.16603.name | item.16606.name | item.16608.name | item.16611.name | item.16613.name | item.16615.name | item.16617.name | item.16619.name | item.16621.name | item.16625.name | item.16629.name | item.16636.name | item.16638.name | item.16640.name | item.16646.name | item.16648.name | item.16651.name | item.16657.name | item.16659.name | item.16661.name | item.16663.name | item.16665.name | item.16669.name | item.16672.name | item.16674.name | item.16677.name | item.16679.name | item.16681.name | item.16683.name | item.16686.name | item.16688.name | item.16690.name | item.16692.name,kept_neologism,
Mutilation,mutilation,,removed_known_word,dictionary_form
Mutokap,mutokap,item.4605.name,kept_neologism,
